taxon	name	ZHMW	ZMB	taxon_level	sample_r2	sample_mean_r2	sample_sd_r2	taxon_r2	date	source	sex	p_value	significant	label	ID
Cyanobacteria	F3_210413	0	0	phylum	0.49170871174147	0.875102721822592	0.218649243913598		210413	F3	female	0.323474945171383	FALSE	""	SRTP_F3_210413
Cyanobacteria	F3_210704	0	0	phylum	0.991078391787846	0.875102721822592	0.218649243913598		210704	F3	female	0.323474945171383	FALSE	""	SRTP_F3_210704
Cyanobacteria	F3_210803	0	0	phylum	0.999929763177019	0.875102721822592	0.218649243913598		210803	F3	female	0.323474945171383	FALSE	""	SRTP_F3_210803
Cyanobacteria	F3_211003	0	0	phylum	0.987898916490077	0.875102721822592	0.218649243913598		211003	F3	female	0.323474945171383	FALSE	""	SRTP_F3_211003
Cyanobacteria	F3_211203	0	0	phylum	0.860043737409336	0.875102721822592	0.218649243913598		211203	F3	female	0.323474945171383	FALSE	""	SRTP_F3_211203
Cyanobacteria	F4_210317	0	0	phylum	0.99763683365029	0.875102721822592	0.218649243913598		210317	F4	female	0.323474945171383	FALSE	""	SRTP_F4_210317
Cyanobacteria	F4_210330	0	0	phylum	0.838989125291139	0.875102721822592	0.218649243913598		210330	F4	female	0.323474945171383	FALSE	""	SRTP_F4_210330
Cyanobacteria	F4_210413	0	0	phylum	0.922281747655887	0.875102721822592	0.218649243913598		210413	F4	female	0.323474945171383	FALSE	""	SRTP_F4_210413
Cyanobacteria	F4_210704	0	0	phylum	0.994159770101652	0.875102721822592	0.218649243913598		210704	F4	female	0.323474945171383	FALSE	""	SRTP_F4_210704
Cyanobacteria	F4_211203	0	0	phylum	0.971677742546035	0.875102721822592	0.218649243913598		211203	F4	female	0.323474945171383	FALSE	""	SRTP_F4_211203
Cyanobacteria	M1_210317	0	0	phylum	0.715902450041044	0.875102721822592	0.218649243913598		210317	M1	male	0.323474945171383	FALSE	""	SRTP_M1_210317
Cyanobacteria	M1_210412	0	0	phylum	0.98366425441937	0.875102721822592	0.218649243913598		210412	M1	male	0.323474945171383	FALSE	""	SRTP_M1_210412
Cyanobacteria	M1_210415	0	0	phylum	0.985385511434673	0.875102721822592	0.218649243913598		210415	M1	male	0.323474945171383	FALSE	""	SRTP_M1_210415
Cyanobacteria	M1_210705	0	0	phylum	0.958577211489997	0.875102721822592	0.218649243913598		210705	M1	male	0.323474945171383	FALSE	""	SRTP_M1_210705
Cyanobacteria	M1_210903	0	0	phylum	0.996948378551569	0.875102721822592	0.218649243913598		210903	M1	male	0.323474945171383	FALSE	""	SRTP_M1_210903
Cyanobacteria	M2_210317	0	0	phylum	0.98564859002121	0.875102721822592	0.218649243913598		210317	M2	male	0.323474945171383	FALSE	""	SRTP_M2_210317
Cyanobacteria	M2_210330	0	0.006458909273693	phylum	0.615113175057593	0.875102721822592	0.218649243913598		210330	M2	male	0.323474945171383	FALSE	""	SRTP_M2_210330
Cyanobacteria	M2_210415	0	0	phylum	0.909047758716646	0.875102721822592	0.218649243913598		210415	M2	male	0.323474945171383	FALSE	""	SRTP_M2_210415
Cyanobacteria	M2_210704	0	0	phylum	0.979589752431347	0.875102721822592	0.218649243913598		210704	M2	male	0.323474945171383	FALSE	""	SRTP_M2_210704
Cyanobacteria	M2_210803	0	0	phylum	0.99592948072361	0.875102721822592	0.218649243913598		210803	M2	male	0.323474945171383	FALSE	""	SRTP_M2_210803
Cyanobacteria	M2_211203	0	0	phylum	0.878581736798517	0.875102721822592	0.218649243913598		211203	M2	male	0.323474945171383	FALSE	""	SRTP_M2_211203
Cyanobacteria	M3_210414	0	0	phylum	0.800277668503118	0.875102721822592	0.218649243913598		210414	M3	male	0.323474945171383	FALSE	""	SRTP_M3_210414
Cyanobacteria	M3_210903	0	0	phylum	0.968688424480979	0.875102721822592	0.218649243913598		210903	M3	male	0.323474945171383	FALSE	""	SRTP_M3_210903
Cyanobacteria	M3_211203	0	0	phylum	0.967144024646532	0.875102721822592	0.218649243913598		211203	M3	male	0.323474945171383	FALSE	""	SRTP_M3_211203
Cyanobacteria	M4_210317	0	0	phylum	0.9833774346747	0.875102721822592	0.218649243913598		210317	M4	male	0.323474945171383	FALSE	""	SRTP_M4_210317
Cyanobacteria	M4_210401	0	0	phylum	0.901524842434752	0.875102721822592	0.218649243913598		210401	M4	male	0.323474945171383	FALSE	""	SRTP_M4_210401
Cyanobacteria	M4_210704	0	0	phylum	0.122281499574647	0.875102721822592	0.218649243913598		210704	M4	male	0.323474945171383	FALSE	""	SRTP_M4_210704
Cyanobacteria	M4_210803	0	0	phylum	0.977977750062754	0.875102721822592	0.218649243913598		210803	M4	male	0.323474945171383	FALSE	""	SRTP_M4_210803
Deferribacteres	F1_210317	0	0	phylum	0.779776368603931	0.875102721822592	0.218649243913598	0.011863130387639	210317	F1	female	0.294191209593589	FALSE	""	SRTP_F1_210317
Deferribacteres	F1_210330	0	0	phylum	0.992016859419372	0.875102721822592	0.218649243913598	0.011863130387639	210330	F1	female	0.294191209593589	FALSE	""	SRTP_F1_210330
Deferribacteres	F1_210415	0	0	phylum	0.955994055538558	0.875102721822592	0.218649243913598	0.011863130387639	210415	F1	female	0.294191209593589	FALSE	""	SRTP_F1_210415
Deferribacteres	F1_210705	0	0	phylum	0.628743399115503	0.875102721822592	0.218649243913598	0.011863130387639	210705	F1	female	0.294191209593589	FALSE	""	SRTP_F1_210705
Deferribacteres	F1_210903	0	0	phylum	0.997940324279595	0.875102721822592	0.218649243913598	0.011863130387639	210903	F1	female	0.294191209593589	FALSE	""	SRTP_F1_210903
Deferribacteres	F1_211203	0	0	phylum	0.979740801840569	0.875102721822592	0.218649243913598	0.011863130387639	211203	F1	female	0.294191209593589	FALSE	""	SRTP_F1_211203
Deferribacteres	F2_210316	0	0	phylum	0.991770952672681	0.875102721822592	0.218649243913598	0.011863130387639	210316	F2	female	0.294191209593589	FALSE	""	SRTP_F2_210316
Deferribacteres	F2_210401	0	0	phylum	0.992806690491618	0.875102721822592	0.218649243913598	0.011863130387639	210401	F2	female	0.294191209593589	FALSE	""	SRTP_F2_210401
Deferribacteres	F2_210413	0	0	phylum	0.945638489105611	0.875102721822592	0.218649243913598	0.011863130387639	210413	F2	female	0.294191209593589	FALSE	""	SRTP_F2_210413
Deferribacteres	F2_210705	0	0	phylum	0.0515689876593346	0.875102721822592	0.218649243913598	0.011863130387639	210705	F2	female	0.294191209593589	FALSE	""	SRTP_F2_210705
Deferribacteres	F3_210317	0	0	phylum	0.999989041769043	0.875102721822592	0.218649243913598	0.011863130387639	210317	F3	female	0.294191209593589	FALSE	""	SRTP_F3_210317
Deferribacteres	F3_210401	0	0	phylum	0.907058218494047	0.875102721822592	0.218649243913598	0.011863130387639	210401	F3	female	0.294191209593589	FALSE	""	SRTP_F3_210401
Deferribacteres	F3_210413	0	0	phylum	0.49170871174147	0.875102721822592	0.218649243913598	0.011863130387639	210413	F3	female	0.294191209593589	FALSE	""	SRTP_F3_210413
Deferribacteres	F3_210704	0	0	phylum	0.991078391787846	0.875102721822592	0.218649243913598	0.011863130387639	210704	F3	female	0.294191209593589	FALSE	""	SRTP_F3_210704
Deferribacteres	F3_210803	0	0	phylum	0.999929763177019	0.875102721822592	0.218649243913598	0.011863130387639	210803	F3	female	0.294191209593589	FALSE	""	SRTP_F3_210803
Deferribacteres	F3_211003	0	0	phylum	0.987898916490077	0.875102721822592	0.218649243913598	0.011863130387639	211003	F3	female	0.294191209593589	FALSE	""	SRTP_F3_211003
Deferribacteres	F3_211203	0	0	phylum	0.860043737409336	0.875102721822592	0.218649243913598	0.011863130387639	211203	F3	female	0.294191209593589	FALSE	""	SRTP_F3_211203
Deferribacteres	F4_210317	0	0	phylum	0.99763683365029	0.875102721822592	0.218649243913598	0.011863130387639	210317	F4	female	0.294191209593589	FALSE	""	SRTP_F4_210317
Deferribacteres	F4_210330	0	0	phylum	0.838989125291139	0.875102721822592	0.218649243913598	0.011863130387639	210330	F4	female	0.294191209593589	FALSE	""	SRTP_F4_210330
Deferribacteres	F4_210413	0	0	phylum	0.922281747655887	0.875102721822592	0.218649243913598	0.011863130387639	210413	F4	female	0.294191209593589	FALSE	""	SRTP_F4_210413
Deferribacteres	F4_210704	0	0	phylum	0.994159770101652	0.875102721822592	0.218649243913598	0.011863130387639	210704	F4	female	0.294191209593589	FALSE	""	SRTP_F4_210704
Deferribacteres	F4_211203	0	0	phylum	0.971677742546035	0.875102721822592	0.218649243913598	0.011863130387639	211203	F4	female	0.294191209593589	FALSE	""	SRTP_F4_211203
Deferribacteres	M1_210317	0	0.000107458604017974	phylum	0.715902450041044	0.875102721822592	0.218649243913598	0.011863130387639	210317	M1	male	0.294191209593589	FALSE	""	SRTP_M1_210317
Deferribacteres	M1_210412	0.000727255917051972	0	phylum	0.98366425441937	0.875102721822592	0.218649243913598	0.011863130387639	210412	M1	male	0.294191209593589	FALSE	""	SRTP_M1_210412
Deferribacteres	M1_210415	0	0	phylum	0.985385511434673	0.875102721822592	0.218649243913598	0.011863130387639	210415	M1	male	0.294191209593589	FALSE	""	SRTP_M1_210415
