feature	Bacteria.Actinobacteria.Actinobacteria.Bifidobacteriales.Bifidobacteriaceae	Bacteria.Actinobacteria.Actinobacteria.Corynebacteriales.Segniliparaceae	Bacteria.Actinobacteria.Actinobacteria.Micrococcales.Cellulomonadaceae	Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales.Propionibacteriaceae	Bacteria.Actinobacteria.Actinobacteria.Streptomycetales.Streptomycetaceae	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Atopobiaceae	Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales.Coriobacteriaceae	Bacteria.Actinobacteria.Coriobacteriia.Eggerthellales.Eggerthellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Bacteroidaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Barnesiellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Muribaculaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Odoribacteraceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Porphyromonadaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Prevotellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Rikenellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.Tannerellaceae	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.missing	Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales.unassigned	Bacteria.Candidatus.Melainabacteria.unassigned.Vampirovibrionales.unassigned	Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales.Gloeobacteraceae	Bacteria.Cyanobacteria.unassigned.Oscillatoriales.Oscillatoriaceae	Bacteria.Deferribacteres.Deferribacteres.Deferribacterales.Deferribacteraceae	Bacteria.Firmicutes.Bacilli.Bacillales.Bacillaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Listeriaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Paenibacillaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Planococcaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Staphylococcaceae	Bacteria.Firmicutes.Bacilli.Bacillales.Thermoactinomycetaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Enterococcaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Lactobacillaceae	Bacteria.Firmicutes.Bacilli.Lactobacillales.Streptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Caldicoprobacteraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Catabacteriaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Christensenellaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XII..Incertae.Sedis	Bacteria.Firmicutes.Clostridia.Clostridiales.Clostridiales.Family.XIII..Incertae.Sedis	Bacteria.Firmicutes.Clostridia.Clostridiales.Defluviitaleaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Eubacteriaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Gracilibacteraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Hungateiclostridiaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Lachnospiraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Oscillospiraceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Peptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Peptostreptococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Ruminococcaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.Vallitaleaceae	Bacteria.Firmicutes.Clostridia.Clostridiales.missing	Bacteria.Firmicutes.Clostridia.Clostridiales.unassigned	Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales.Thermoanaerobacterales.Family.IV..Incertae.Sedis	Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales.Erysipelotrichaceae	Bacteria.Firmicutes.Negativicutes.Acidaminococcales.Acidaminococcaceae	Bacteria.Firmicutes.Negativicutes.Selenomonadales.Selenomonadaceae	Bacteria.Firmicutes.Negativicutes.Selenomonadales.Sporomusaceae	Bacteria.Firmicutes.Negativicutes.Veillonellales.Veillonellaceae	Bacteria.Firmicutes.Tissierellia.Tissierellales.Gottschalkiaceae	Bacteria.Firmicutes.unassigned.unassigned.unassigned	Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales.Fusobacteriaceae	Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.Victivallaceae	Bacteria.Lentisphaerae.Lentisphaeria.Victivallales.unassigned	Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales.Caulobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales.Kiloniellaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Aurantimonadaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Cohaesibacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Methylocystaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales.Rhizobiaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodobacterales.Rhodobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Acetobacteraceae	Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales.Rhodospirillaceae	Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales.Sneathiellaceae	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Oxalobacteraceae	Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales.Sutterellaceae	Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales.unassigned	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales.Desulfobacteraceae	Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales.Desulfovibrionaceae	Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales.Campylobacteraceae	Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales.Succinivibrionaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Enterobacterales.Enterobacteriaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales.Pasteurellaceae	Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales.Pseudomonadaceae	Bacteria.Synergistetes.Synergistia.Synergistales.Synergistaceae	Bacteria.Tenericutes.Mollicutes.Acholeplasmatales.Acholeplasmataceae	Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales.Anaeroplasmataceae	Bacteria.Tenericutes.Mollicutes.Mycoplasmatales.Mycoplasmataceae	Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales.Akkermansiaceae
PRMT_CO2_canis_ONT_20240807_bc02	0.000102794581509012	0	0	0	0	0	0.00101107925227528	0.0002243519361928	0.00253170570561604	0	0	0	0	0.000422015257417686	0	0.000428746756780438	0.000416479333402009	0.00269070073193536	0.000141629778527683	0	0	9.44198523525552e-05	0.00045084852290492	0.000176985029515972	0	0	0.000208541660773716	0.001026453215556	0.0151626518844239	0.0658947253319383	0.218303697349841	0	0	0.00024391505186231	0.00996363191519183	0	0.0305479489561917	0	0.000114093552495406	0	0.00152579527450354	0.288189081532379	0.00128574813746784	0.00388691045164501	0.207352229296873	0.0501075745042644	0	0.000202767580667833	0.00066981524260865	0	0.0141501799966414	0.0211061531407076	0.0376469186941046	0	0.00160678453341468	0	0	0.0142037078528205	0	0	0	7.08011778617093e-05	0	0	0	0	0	0	0.00012984100838747	0	0	0.00341091716623605	0	0	0	0.000224207967375299	0.00169955734234599	0.00212049789830429	0	0	0	0	0.000253095544687516	0	0
PRMT_CO3_canis_ONT_20240807_bc03	6.01234551761221e-05	0	0	0	0	0	0.000963495434387104	0.000187415485910466	0.00311454511001506	0	0	0	0	0.000503966312160855	0	0.000521036458017383	0.000405138193676275	0.00298872449262569	0.000172422275709739	0	0	5.6224655122741e-05	0.000284566234688567	0.000172502325454983	0	0	0.000161177344999889	0.00110659260798914	0.0126067327842249	0.0587075306633254	0.180908968000405	0	0	0.000254978676047719	0.00992160358228184	0	0.031465702161753	0	8.99928241720028e-05	0	0.00173949019473436	0.274844148092668	0.00182575386933803	0.00410064392379872	0.233675321518918	0.0613536800017251	0	0.000282367114852592	0.00103859586962375	0	0.0129749860032157	0.0286699366616824	0.0467453077593693	0	0.00168306161456841	0	0	0.0178968882719113	0	0	0	0.000149925762073764	0	0	0	0	0	0	0.000104959341149329	0	0	0.00422681945590167	0	0	0	0.000176308859047836	0.00125193420210605	0.00231406419853415	0	0	0	0	0.000292368206638253	0	0
PRMT_CP1_canis_PB_20240807_bc31	0.00297049451652596	0	0	0	0	0	0.00830221314104597	0.000646152204769978	0.00415542903786564	0	0	5.81771036424055e-05	0	0.000735709498196389	0	0.000682633119595556	0.000720482809469564	0.00389385679800954	0.000171109092076034	0	0	6.50214549391325e-05	0.000805460123294855	0.000287036111839122	0	0	0.000342240681621258	0.000923314371104561	0.0137137555669856	0.0611255917124943	0.191754644062386	0	0	0.000277197306479358	0.0101506405746853	0	0.0319909677266299	0	5.48281952822967e-05	0	0.00186542927730512	0.290818389666023	0.00155712792369043	0.00788810522681619	0.222676656193681	0.0516861439382146	0	0.000159668711907255	0.000643261238608352	0	0.00841676025276737	0.021893499368295	0.0391219841156636	0	0.00227232978148188	0	0	0.00611202575257721	0	0	0	0	0	0	0	0	0	0	0.000164264728267282	0	0	0.00892491271218243	0	0	0	0.00012108446400614	0.000513327275835256	0.00111563158293752	0	4.44883639057222e-05	0	0	0.000140310216668275	0	3.76440002279188e-05
PRMT_CP2_canis_PB_20240807_bc32	0.00315452193861627	0	0	2.50259170088558e-05	0	6.43523580227719e-05	0.00789478935508669	0.000613070799061076	0.0037845554156794	0	3.22067354893803e-05	4.46891377317249e-05	0	0.000597752370810273	1.78756550063255e-05	0.000664973680804019	0.000574493138663364	0.00348315789194124	0.00012051564568717	0	0	9.11658405322603e-05	0.000641737919610215	0.000262990478488919	0	4.11140065145488e-05	0.000306053041755687	0.0010923554349811	0.0147189553446045	0.0643758790113619	0.205036578423227	0	0	0.000239634878167505	0.0109883736832729	0	0.0323118435528622	0	0.000201883382309704	0	0.001655108824163	0.298335620736102	0.00147450238287211	0.00743448477858466	0.210281005497644	0.0472916558099061	0	0.000218253190198606	0.000720587754493286	0	0.00972027123169485	0.0190808737411783	0.034271287114535	0	0.00174700979174318	0	0	0.00622966743434777	0	0	0	5.81521888964063e-05	0	0	0	0	0	0	0.000109878968163054	0	0	0.00797593936154296	0	0	4.11140065145488e-05	0.000155736880755454	0.000654158573259576	0.000976359477396743	0	3.57513100126511e-05	0	0	0.000152035908698517	0	0
PRMT_CP3_canis_PB_20240807_bc33	0.00244894266525985	0	0	3.21475021205416e-05	0	0	0.00800763339611364	0.000514839839000592	0.00471725735571491	0	0	3.79925025060946e-05	0	0.000836891279538818	0	0.000946879913044689	0.000661401857132129	0.00492361311419849	0.000169505011181037	0	0	0.00012566750828939	0.000216665261129152	9.35199862971656e-05	0	0	0.000121066254275691	0.000957363488909399	0.0119597381262805	0.0566565787225255	0.166256465746095	0	0	0.000236879806471362	0.0104189269329639	0	0.0325102003394864	0	2.92250019592695e-05	0	0.00199510219093729	0.286727024710157	0.0017178830851974	0.00796172775555317	0.237877315533203	0.0578891056698868	0	0.000169903130807154	0.000966975592628917	0	0.00898350751338454	0.0260003631895841	0.0451984309264384	0	0.0012699212204537	0	0	0.00795504140022203	0	0	0	8.97540324577164e-05	0	0	0	0	0	0	0.000164503484343668	0	0	0.0105396220310547	0	0	0	0.000172416695473797	0.000555275092862868	0.000685072618405762	0	4.96825032772006e-05	0	0	0.000151970013176847	0	0
PRMT_LM1_canis_MONT_20240807_bc16	0.0032236111284646	0	0	6.73267874350287e-05	0	0	0.0184852563853126	0.0018641352113027	0.00473833909250125	0	8.5576978703464e-05	0	0	0.000757524052836755	0	0.000791083657884424	0.000662854598232828	0.00521726345312359	0.000189356589661018	0	0	8.83664085084752e-05	0.000197773036777083	0.000100990239508685	0	0	0.000122119053846825	0.00122202173892496	0.0126930224641356	0.0625701577808624	0.191235894621402	0	0	0.00026510092626557	0.0106138618908456	0	0.030842862385017	0	0	0	0.00193849064661889	0.294110203672224	0.0014632683268412	0.00780180876230538	0.216908117297048	0.0510179345121493	0	0.000164124910183913	0.000761388189382188	0	0.0039030931626869	0.0227001435773828	0.0393274531856809	0	0.00131284716476797	0	0	0.00483490751326685	0	0	0	8.41566534894793e-05	0	0	0	0	0	0	0.000168318799391878	0	0	0.00643391612393792	0	0	0	0.000206376498661995	0.000206188286519775	0.000547021805521814	0	0	0	0	7.57424303857003e-05	0	0
PRMT_LM2_canis_MONT_20240807_bc17	0.00340319162049663	0	2.90540228888415e-05	5.35205684794448e-05	0	3.67095434213133e-05	0.0178264699358026	0.0019424979639753	0.00406529678541382	0	5.95940694188337e-05	4.89336156377559e-05	0	0.000743516163829562	1.83499091929525e-05	0.000758055803147613	0.000732249420676705	0.00420822885607745	0.000128490999613752	0	0	6.42246821753338e-05	0.000644167445735616	0.000263002814717117	0	3.6699818385905e-05	0.000264749192930875	0.000962332627355342	0.0142608337369237	0.066282577141332	0.207642370789989	0	0	0.000245133229665739	0.0106504731168907	0	0.0310974832104355	0	0.000192183963636276	0	0.00177053948208244	0.298301362316945	0.00146355679134599	0.00744695225565874	0.202827860125668	0.0484800591680255	0	0.000175291099419155	0.000603550719452082	0	0.00430708368305807	0.0200623619639752	0.0343348277208431	0	0.00184185586761888	0	0	0.00416520299742919	0	0	0	9.0394108671319e-05	0	0	0	3.652610727124e-05	0	4.43433062035037e-05	0.000163620012885389	0	0	0.0058337828212883	0	0	2.90540228888415e-05	0.000162573826853975	0.000215611433017192	0.000833341529406176	0	4.58747729823813e-05	0	0	8.10454322733989e-05	0	2.29373864911906e-05
PRMT_LM3_canis_MONT_20240807_bc18	0.00269502274223367	0	0	4.87862941430374e-05	0	0	0.016769982488291	0.00166756618833357	0.00547030199513803	0	7.19437145371165e-05	5.74981323828655e-05	0	0.000874623935263474	0	0.000934041487055901	0.000770968365035534	0.00552728897001451	0.000170721092141462	0	0	9.75725882860748e-05	0.000444359939961292	0.000170552029033854	0	0	0.000186951766627906	0.000993901456505782	0.0115262441915027	0.0577913434280031	0.172287899745585	0	0	0.000265744491138723	0.0103991383503568	0	0.0323744785795447	0	0.000184665305585211	0	0.00184054623610006	0.28440989754638	0.00178083199056693	0.00776566028449712	0.228826447018399	0.0594105346770872	0	0.000193962059928663	0.000924970074790666	0	0.00392945271412882	0.0271917217641744	0.0457302165426843	0	0.00166023760710345	0	0	0.00508248642911137	0	0	0	0.000104789070935749	0	0	0	4.11951696570727e-05	0	3.6260369184197e-05	0.000272513343580726	0	0	0.00765273861041955	0	0	4.53015588471062e-05	0.000141000564853017	0.000202114638498191	0.000837869555680803	0	3.48473529593124e-05	0	0	0.00010280754373104	0	0
PRMT_HM1_human_MONT_20240807_bc28	0.0184076304006463	0	0	0	0	0	0.0036045185786528	0.000969759784406251	0.0415172290922935	0.00712462698671052	0	0.00104104779989092	0	0	0.0097848348505161	0	0.0655312173315795	0	0.000221670726374201	0	0	0	0.000670668263702306	0.000233726423902629	0	0	0.000226542388006178	0.000819581896233237	0.000287124984562452	0.000513628887632832	0.000946362895036617	0	0.000100652546625864	0.000479157126208134	0.00913646644495761	0	0.00132532198388449	0	0.00658127438076165	0	0.00189034524900296	0.612092907268065	0.00381550707334947	0	0.000871671637246181	0.171993719477165	0	0.0071136335860897	0.00289441838164059	0	0.000296408304335804	0.0241097326588751	0.000236055201281237	0	0.00106926017734162	0	0	0.000137339469706826	0	0	0	0	5.07573480669086e-05	0.000367441406158396	0.000115669303068154	0.000212303456302145	0	0	0.000578634814020475	5.09978340022836e-05	0	0.00160711278117533	0	0	0.000342143942076651	0	0	0.000630896858445777	0	0	0	0	0	0	0
PRMT_HM2_human_MONT_20240807_bc29	0.0160314850284848	0	0	0	0	0	0.00483470082258012	0.0013086707521994	0.0368779369728078	0.00650824670289758	0	0.00107049038369418	0	0	0.00920627458134886	0	0.061105779271392	0	0.000269598340310325	0	0	0	0.000499570335485165	0.000196475366308298	0	0	0.000245594215203682	0.000876047956682464	0.000231560660704932	0.000356295738829428	0.000659581519285937	0	9.52301849465685e-05	0.000541308240771902	0.00882350762071599	0	0.00179029387396565	0	0.00715039095486045	0	0.00160151606731215	0.627843212155485	0.00345630171776643	0	0.000656083755649539	0.1697524812096	0	0.00631017045269477	0.00316636902875768	0	0.000301505223515464	0.0228617551303407	0.000122797107601841	0	0.000947361293553852	0	0	8.42037309269768e-05	0	0	0	0	4.431165343382e-05	0.000439223243759244	0.000178772987410647	0.000282407455536369	0	0	0.000575493397767437	6.5628195085188e-05	0	0.0016489897306533	0	0	0.000421018654634884	0	0	0.000561358285038782	0	0	0	0	0	0	0
PRMT_HM3_human_MONT_20240807_bc30	0.0157847283730903	0	0	0	0	0	0.00246368813354361	0.00104769203101718	0.0467210093912934	0.007818019230593	0	0.00132252640952249	0	0	0.0108333772806331	0	0.0777437432053856	0	0.000211469696380992	0	0	0	0.00111852583492958	0.000434544369093427	0	0	0.000492195419333622	0.000875153988833342	0.000510841161189222	0.000767065465819552	0.00134140159734244	0	0.000156300404429365	0.000549192553739736	0.00902704642335982	0	0.00171932161568847	0	0.00636085951193483	0	0.00194154833905442	0.585393259059288	0.00407073169261111	0	0.0015343412708842	0.17439994597291	0	0.00691789742700454	0.00337999987870004	0	0.000245612356784006	0.0263762229812093	0.000283398516308251	0	0.00188941544817122	0	0	0.000158703169132621	0	0	0	0	6.90574909673666e-05	0.000550413069496601	0.000277957093374529	0.000289576520647922	0	0	0.00078780579978368	5.81020493810892e-05	0	0.00208581308002873	0	0	0.000691492379792133	0	0	0.00119420219456177	0	6.80156439139803e-05	0	0	0	0	3.77864688411003e-05
PRMT_HO1_human_ONT_20240807_bc13	9.68218268994856e-05	0	0	0	0	0	0.000409169084107234	0.000467962551048148	0.0284321134877259	0.00406979135223373	0	0.000523275392069533	0	0	0.00545015251390987	0	0.0366641786404367	0	0.000250078774549052	0	0	0	0.000416109066225517	0.000176345481421516	0	0	0.000191479448603591	0.000916778440180456	0.000224754251667866	0.000368569138493657	0.000718359234009529	0	7.20845365677544e-05	0.000434994722010125	0.0107474083793272	0	0.00121162116942271	0	0.00806898448816004	0	0.00213922730377387	0.639426170483408	0.0046808699671001	2.17728931717607e-05	0.000616584990443394	0.208655511157325	0	0.00945961061111835	0.00311921904795525	0	0.000447996782853757	0.0279119403951079	0.00011986925282819	2.42963860730599e-05	0.000744966069737265	1.58547490938526e-05	0	7.37663648160365e-05	0	0	0	1.87696915143744e-05	2.13211383018847e-05	0.000271818808188637	0.000148887918139501	0.000175302877871699	0	0	0.000441381609760791	3.47662532255625e-05	0	0.000958954007448159	0	0	8.29866375050777e-05	0	0	0.000440239777151194	0	2.53569573249553e-05	0	0	0	0	1.15258896931615e-05
PRMT_HO2_human_ONT_20240807_bc14	0.000194479684024335	0	0	0	0	0	0.000408239864611991	0.000604330506170298	0.0281623708396482	0.00388607240533725	0	0.00061726142708815	0	0	0.00560408416571338	0	0.0377371352030275	0	0.000282784791720187	0	0	0	0.00069355116159214	0.000301029152039399	0	0	0.000251471428949939	0.001475816080501	0.000327576596771262	0.000533023729639576	0.00106121270443857	0	8.52982236142407e-05	0.000465603066544335	0.0105417529779324	0	0.00177414413317254	0	0.00808471564429086	0	0.00199346882222633	0.65007258837162	0.0041965190947916	0	0.00119536147188443	0.198490666966002	0	0.00806671760476246	0.00308028049847827	0	0.000529150952975302	0.0245412179057074	0.000234133644757574	0	0.0013393625486265	0	0	0.000112505777351072	0	0	0	0	0	0.000380156504496757	0.000162047770207976	0.000210063369553919	0	0	0.000471248355945312	5.66173042497851e-05	0	0.000805784621570448	0	0	5.77732370181027e-05	0	0	0.000851369301180998	0	6.10120897664049e-05	0	0	0	0	0
PRMT_HO3_human_ONT_20240807_bc15	0.000123876250987238	0	0	0	0	0	0.000359883570231833	0.000584161441858492	0.0339353375187783	0.00474411236547709	0	0.000721879593597	0	0	0.00679544860504083	0	0.0461472713436267	0	0.000311514687387101	0	0	0	0.00049960484209728	0.000182228239951578	0	0	0.000243605569490011	0.00100197405597303	0.000231414281122962	0.000313310402832961	0.000793257581692618	0	5.91779655773163e-05	0.000508647807439744	0.0110690997476744	0	0.00139037531679681	0	0.00754423794633043	0	0.00204351392713926	0.611227260884984	0.00518000218608976	0	0.000701096552838679	0.215650498940811	0	0.00867504904405468	0.00367429178677731	0	0.00043823940516862	0.0304281997973925	0.000133409434260299	4.34373321184554e-05	0.000802351773307107	0	0	6.9859772983564e-05	0	0	0	3.59883267681036e-05	3.13787132596129e-05	0.000421092499475093	0.000220456586903953	0.000253922403121911	0	0	0.000667077292054293	6.78878450401332e-05	0	0.00104577932032096	0	0	0.000107965071069549	0	0	0.000457313104763079	0	3.81053192010172e-05	0	0	0	0	2.54035461340115e-05
PRMT_HP1_human_PB_20240807_bc43	0.0214827656245425	3.8806698135046e-05	0	0	0	0	0.00314331246802228	0.00115093322307808	0.0506767929662042	0.00832398998787463	0	0.00118797100141439	0	0	0.0107892479826524	0	0.0705285562368692	0	0.00012889964988068	0	0	0	0.000850050535812978	0.000317025613228642	0	0	0.000346297717587386	0.00090331805855023	0.000458810793704914	0.0005295338320412	0.000923252927032103	0	9.5113340108576e-05	0.000468950946627369	0.0102645516942546	0	0.00133289099569049	0	0.00644547154169399	0	0.00178186256965373	0.600659264629298	0.00352987840405586	0	0.0010037159436661	0.163482412613312	0	0.00667821100228859	0.00282471473995873	0	0.000592205099913479	0.0227659949701429	0.00021599402651459	0	0.00129251416832618	0	0	0.00012889964988068	0	0	0	0	0	0.000207712961629619	0.000143881519853438	0	0	0	0.000240647153103852	0	0	0.003069205176889	0	0	0.000215994007908167	0	0	0.000738536030462865	0	0	0	0	0	0	4.18114981362931e-05
PRMT_HP2_human_PB_20240807_bc44	0.0186760981342705	0	0	0	0	0	0.00335298000479001	0.00146056629660637	0.0442499894373752	0.00744193283233317	0	0.00115660285879514	0	0	0.00956241858505111	0	0.065290299887151	0	0.000198608571712297	0	0	0	0.000676234455967896	0.000297185845054194	0	0	0.000327120000467312	0.000986971512666268	0.000332961429058802	0.000444707911364254	0.000741861429631226	0	0.000106983906767677	0.000558907600576554	0.0100744310136749	0	0.001694267394325	0	0.00687109434540362	0	0.00166332851512204	0.622970650794411	0.00317223334129142	0	0.000889682490917561	0.160690659042288	0	0.00591436867929979	0.00266538382934553	0	0.000537413764426358	0.0207846258366592	0.000134352857334789	0	0.00122669165673141	0	0	7.59385715370547e-05	0	0	0	0	0	0.000184755208103306	0	0	0	0	0.000376021935554944	0	0	0.00297328714710468	0	0	0.000379692857685273	0	0	0.000794434304767227	0	6.42557143775078e-05	0	0	0	0	0
PRMT_HP3_human_PB_20240807_bc45	0.0188488544910636	0	0	0	0	0	0.00319574743037465	0.00136487319839886	0.0602634273455139	0.010137955937667	0	0.0014726105579976	0	0	0.0135294074873238	0	0.0890809773059853	0	0.000198064626457474	0	0	0	0.00067374580225352	0.000275413665831083	0	0	0.00029818828958156	0.000959243085237772	0.000368597874022379	0.00053676561001523	0.000791781545289334	0	0.000112970851648801	0.000423754152311225	0.0101828994909669	5.36426724502024e-05	0.00138370539335385	0	0.00598976195167907	0	0.00167306786963142	0.561130574161379	0.00377450140852542	2.5919150085995e-05	0.0010691908252252	0.169302315742288	0	0.00641411302975532	0.00294361079005366	0	0.00061928561939505	0.025051508189035	0.000213957758972385	0	0.00119697315653681	0	0	0.000106978879486192	0	0	0	0	2.67780340511972e-05	0.000273588549029168	0.000101688572178716	0.000163413294795608	0	0	0.000326499864470761	4.35278443857216e-05	0	0.00415396712898513	0	0	0.000459781567153423	0	0	0.000718085407996063	0	4.5522927440933e-05	0	0	0	0	2.27614637204665e-05
