Row.names	sample	platform	primer	sample_name	sample_nr	GS_name	source	barcode	name	workflow	db	Vregion	method	path	file.names	rep	filename	bamfile	project	mapq.filt	sample_ID	group	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM1_GMS_MONT_20240807_bc22	21	D6331	0.001	255.182	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM1_GMS_MONT_20240807_bc22	21	D6331	0.01	2551.82	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM2_GMS_MONT_20240807_bc23	21	D6331	1e-04	25.546	True_positives	1	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM2_GMS_MONT_20240807_bc23	21	D6331	0.001	255.46	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM2_GMS_MONT_20240807_bc23	21	D6331	0.01	2554.6	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM3_GMS_MONT_20240807_bc24	21	D6331	1e-04	3.2055	True_positives	0	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM3_GMS_MONT_20240807_bc24	21	D6331	0.001	32.055	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_BestAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	BestAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_BestAln_PRMT_GM3_GMS_MONT_20240807_bc24	21	D6331	0.01	320.55	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM1_GMS_MONT_20240807_bc22	47	D6331	1e-04	36.1144	True_positives	0	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM1_GMS_MONT_20240807_bc22	47	D6331	0.001	361.144	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM1_GMS_MONT_20240807_bc22	47	D6331	0.01	3611.44	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM2_GMS_MONT_20240807_bc23	47	D6331	1e-04	36.3053	True_positives	0	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM2_GMS_MONT_20240807_bc23	47	D6331	0.001	363.053	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM2_GMS_MONT_20240807_bc23	47	D6331	0.01	3630.53	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM3_GMS_MONT_20240807_bc24	47	D6331	1e-04	4.5947	True_positives	0	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM3_GMS_MONT_20240807_bc24	47	D6331	0.001	45.947	True_positives	0	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_LCA_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	LCA	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_LCA_PRMT_GM3_GMS_MONT_20240807_bc24	47	D6331	0.01	459.47	True_positives	0	1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM1_GMS_MONT_20240807_bc22	34	D6331	1e-04	45.4593	True_positives	1	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM1_GMS_MONT_20240807_bc22	34	D6331	0.001	454.593	True_positives	1	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM1_GMS_MONT_20240807_bc22	34	D6331	0.01	4545.93	True_positives	1	1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM2_GMS_MONT_20240807_bc23	34	D6331	1e-04	45.7592	True_positives	1	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM2_GMS_MONT_20240807_bc23	34	D6331	0.001	457.592	True_positives	1	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM2_GMS_MONT_20240807_bc23	34	D6331	0.01	4575.92	True_positives	1	1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM3_GMS_MONT_20240807_bc24	34	D6331	1e-04	5.7997	True_positives	1	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM3_GMS_MONT_20240807_bc24	34	D6331	0.001	57.997	True_positives	1	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_RandAln_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	RandAln	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_RandAln_PRMT_GM3_GMS_MONT_20240807_bc24	34	D6331	0.01	579.97	True_positives	1	1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM1_GMS_MONT_20240807_bc22	60	D6331	1e-04	45.4337780846837	True_positives	13	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM1_GMS_MONT_20240807_bc22	60	D6331	0.001	454.337780846837	True_positives	11	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_1_D6331	ONT	MONT	MONT1	1	NA	GMS	bc22	GM1	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM1_GMS_MONT_20240807_bc22_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM1_GMS_MONT_20240807_bc22	60	D6331	0.01	4543.37780846837	True_positives	9	1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM2_GMS_MONT_20240807_bc23	60	D6331	1e-04	45.7488090967415	True_positives	13	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM2_GMS_MONT_20240807_bc23	60	D6331	0.001	457.488090967415	True_positives	11	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_2_D6331	ONT	MONT	MONT2	2	NA	GMS	bc23	GM2	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM2_GMS_MONT_20240807_bc23_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM2_GMS_MONT_20240807_bc23	60	D6331	0.01	4574.88090967415	True_positives	9	1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM3_GMS_MONT_20240807_bc24	60	D6331	1e-04	5.79930541178941	True_positives	13	0.01%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM3_GMS_MONT_20240807_bc24	60	D6331	0.001	57.9930541178941	True_positives	11	0.1%	Species
GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	GMS_MONT_V1_V9_ONT_minitax_SpeciesEstimate_EMUdb_3_D6331	ONT	MONT	MONT3	3	NA	GMS	bc24	GM3	minitax	EMUdb	V1_V9	SpeciesEstimate	NA	NA	NA	NA	PRMT_GM3_GMS_MONT_20240807_bc24_pass.bam	NA	NA	minitax_EMUdb_SpeciesEstimate_PRMT_GM3_GMS_MONT_20240807_bc24	60	D6331	0.01	579.930541178941	True_positives	9	1%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	1	PRMT_GO1_GMS_ONT_20240807_bc07	NA	NA	NA	NA	7	D6331	1e-04	42.4247006691186	True_positives	0	0.01%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	1	PRMT_GO1_GMS_ONT_20240807_bc07	NA	NA	NA	NA	7	D6331	0.001	424.247006691186	True_positives	0	0.1%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_1_D6331	ONT	ONT	ONT1	1	NA	GMS	bc07	GO1	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	1	PRMT_GO1_GMS_ONT_20240807_bc07	NA	NA	NA	NA	7	D6331	0.01	4242.47006691186	True_positives	0	1%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	2	PRMT_GO2_GMS_ONT_20240807_bc08	NA	NA	NA	NA	7	D6331	1e-04	44.2608903908419	True_positives	1	0.01%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	2	PRMT_GO2_GMS_ONT_20240807_bc08	NA	NA	NA	NA	7	D6331	0.001	442.608903908419	True_positives	0	0.1%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_2_D6331	ONT	ONT	ONT2	2	NA	GMS	bc08	GO2	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	2	PRMT_GO2_GMS_ONT_20240807_bc08	NA	NA	NA	NA	7	D6331	0.01	4426.08903908419	True_positives	0	1%	Species
GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	GMS_ONT_V1_V9_ONT_EMU_EMU_EMUdb_3_D6331	ONT	ONT	ONT3	3	NA	GMS	bc09	GO3	EMU	EMUdb	V1_V9	EMU	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	3	PRMT_GO3_GMS_ONT_20240807_bc09	NA	NA	NA	NA	7	D6331	1e-04	19.1557983110671	True_positives	1	0.01%	Species
