# for formatting consistency
#OTU ID	DNA.profile
GLYCOCAT-PWY: glycogen degradation I (bacterial)	40.9005
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	124.217
GLYCOLYSIS-E-D: superpathway of glycolysis and Entner-Doudoroff	7.83306
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	41.774
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	20.0426
HEMESYN2-PWY: heme biosynthesis II (anaerobic)	10.4489
HEXITOLDEGSUPER-PWY: superpathway of hexitol degradation (bacteria)	30.029
HISDEG-PWY: L-histidine degradation I	9.44882
HISTSYN-PWY: L-histidine biosynthesis	166.503
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	84.0599
HSERMETANA-PWY: L-methionine biosynthesis III	53.3462
ILEUSYN-PWY: L-isoleucine biosynthesis I (from threonine)	388.088
LACTOSECAT-PWY: lactose and galactose degradation I	5.91766
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	133.304
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	5.21874
METSYN-PWY: L-homoserine and L-methionine biosynthesis	127.134
NONMEVIPP-PWY: methylerythritol phosphate pathway I	294.766
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch)	252.537
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	21.6442
P108-PWY: pyruvate fermentation to propanoate I	10.3548
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	18.7139
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	59.048
P42-PWY: incomplete reductive TCA cycle	49.4883
P441-PWY: superpathway of N-acetylneuraminate degradation	25.2002
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	21.7363
PANTO-PWY: phosphopantothenate biosynthesis I	203.857
PANTOSYN-PWY: pantothenate and coenzyme A biosynthesis I	152.982
PENTOSE-P-PWY: pentose phosphate pathway	5.73043
PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	313.071
PHOSLIPSYN-PWY: superpathway of phospholipid biosynthesis I (bacteria)	34.8401
POLYAMINSYN3-PWY: superpathway of polyamine biosynthesis II	4.27643
POLYAMSYN-PWY: superpathway of polyamine biosynthesis I	71.3361
PPGPPMET-PWY: ppGpp biosynthesis	5.61078
PRPP-PWY: superpathway of histidine, purine, and pyrimidine biosynthesis	47.4951
PWY-1042: glycolysis IV (plant cytosol)	368.163
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis I	71.7425
PWY-1861: formaldehyde assimilation II (RuMP Cycle)	10.9784
PWY-2941: L-lysine biosynthesis II	18.1056
PWY-2942: L-lysine biosynthesis III	253.866
PWY-3001: superpathway of L-isoleucine biosynthesis I	151.169
PWY-3841: folate transformations II	215.384
PWY-4242: pantothenate and coenzyme A biosynthesis III	70.3989
PWY-4702: phytate degradation I	5.49819
PWY-4981: L-proline biosynthesis II (from arginine)	47.9822
PWY-4984: urea cycle	13.1238
PWY-5005: biotin biosynthesis II	16.9126
PWY-5030: L-histidine degradation III	12.0563
PWY-5097: L-lysine biosynthesis VI	296.781
PWY-5100: pyruvate fermentation to acetate and lactate II	96.1971
PWY-5101: L-isoleucine biosynthesis II	21.13
PWY-5103: L-isoleucine biosynthesis III	214.293
PWY-5104: L-isoleucine biosynthesis IV	85.4759
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	20.8622
PWY-5136: fatty acid &beta;-oxidation II (peroxisome)	7.33339
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	31.7688
PWY-5177: glutaryl-CoA degradation	62.3245
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	97.9644
PWY-5198: factor 420 biosynthesis	2.88825
PWY-5304: superpathway of sulfur oxidation (Acidianus ambivalens)	38.448
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	17.4972
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	111.234
PWY-5367: petroselinate biosynthesis	9.19806
PWY-5484: glycolysis II (from fructose 6-phosphate)	41.2082
PWY-5659: GDP-mannose biosynthesis	133.848
PWY-5667: CDP-diacylglycerol biosynthesis I	316.691
PWY-5686: UMP biosynthesis	330.01
PWY-5690: TCA cycle II (plants and fungi)	28.9762
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	225.429
PWY-5973: cis-vaccenate biosynthesis	151.762
PWY-5989: stearate biosynthesis II (bacteria and plants)	13.0196
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	272.141
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	260.898
PWY-6123: inosine-5'-phosphate biosynthesis I	174.644
PWY-6124: inosine-5'-phosphate biosynthesis II	157.227
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	157.058
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	181.718
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	14.8322
PWY-6151: S-adenosyl-L-methionine cycle I	271.77
PWY-6163: chorismate biosynthesis from 3-dehydroquinate	323.503
PWY-6167: flavin biosynthesis II (archaea)	13.2721
PWY-6168: flavin biosynthesis III (fungi)	157.102
PWY-621: sucrose degradation III (sucrose invertase)	145.585
PWY-6270: isoprene biosynthesis I	11.5616
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis	260.898
PWY-6305: putrescine biosynthesis IV	62.244
PWY-6317: galactose degradation I (Leloir pathway)	232.567
PWY-6353: purine nucleotides degradation II (aerobic)	24.6726
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	244.253
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	332.65
PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	325.921
PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation	94.9826
PWY-6527: stachyose degradation	198.996
PWY-6531: mannitol cycle	10.5154
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	115.088
PWY-6588: pyruvate fermentation to acetone	17.9134
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	5.75499
PWY-6606: guanosine nucleotides degradation II	12.5005
PWY-6608: guanosine nucleotides degradation III	18.7668
PWY-6609: adenine and adenosine salvage III	113.205
PWY-6612: superpathway of tetrahydrofolate biosynthesis	30.377
PWY-6700: queuosine biosynthesis	191.754
PWY-6703: preQ0 biosynthesis	137.436
PWY-6737: starch degradation V	444.158
PWY-6859: all-trans-farnesol biosynthesis	2.56136
PWY-6897: thiamin salvage II	162.869
PWY-6901: superpathway of glucose and xylose degradation	9.97995
PWY-6936: seleno-amino acid biosynthesis	44.4324
PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)	39.1863
PWY-7003: glycerol degradation to butanol	22.9122
PWY-7111: pyruvate fermentation to isobutanol (engineered)	388.088
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	123.59
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	33.2603
PWY-7196: superpathway of pyrimidine ribonucleosides salvage	156.846
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	118.269
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	11.4912
PWY-7199: pyrimidine deoxyribonucleosides salvage	85.4008
PWY-7208: superpathway of pyrimidine nucleobases salvage	190.14
PWY-7209: superpathway of pyrimidine ribonucleosides degradation	2.35406
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	15.6767
PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	71.154
PWY-7219: adenosine ribonucleotides de novo biosynthesis	406.044
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	105.718
PWY-7221: guanosine ribonucleotides de novo biosynthesis	330.609
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	105.718
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	196.111
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	214.798
PWY-7234: inosine-5'-phosphate biosynthesis III	36.7781
PWY-7235: superpathway of ubiquinol-6 biosynthesis (eukaryotic)	3.6303
PWY-7237: myo-, chiro- and scillo-inositol degradation	33.496
PWY-7242: D-fructuronate degradation	93.4416
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	225.172
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	116.267
PWY-7286: 7-(3-amino-3-carboxypropyl)-wyosine biosynthesis	3.73992
PWY-7323: superpathway of GDP-mannose-derived O-antigen building blocks biosynthesis	18.5502
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	222.444
PWY-7371: 1,4-dihydroxy-6-naphthoate biosynthesis II	8.4699
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	66.013
PWY-7392: taxadiene biosynthesis (engineered)	7.25371
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	89.4417
PWY-7456: mannan degradation	120.195
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	14.4425
PWY-7560: methylerythritol phosphate pathway II	10.1661
PWY-7663: gondoate biosynthesis (anaerobic)	132.649
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	184.562
PWY0-1296: purine ribonucleosides degradation	233.934
PWY0-1297: superpathway of purine deoxyribonucleosides degradation	9.54614
PWY0-1298: superpathway of pyrimidine deoxyribonucleosides degradation	31.2495
PWY0-1319: CDP-diacylglycerol biosynthesis II	316.691
PWY0-1479: tRNA processing	1.79108
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	60.4498
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	187.217
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	140.649
PWY0-781: aspartate superpathway	59.1959
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	69.1896
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	21.8193
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	21.8193
PWY66-398: TCA cycle III (animals)	6.65374
PWY66-399: gluconeogenesis III	31.8102
PWY66-400: glycolysis VI (metazoan)	65.9419
PWY66-409: superpathway of purine nucleotide salvage	25.7768
PWY66-422: D-galactose degradation V (Leloir pathway)	232.567
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	152.469
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	55.2529
RHAMCAT-PWY: L-rhamnose degradation I	87.6859
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	67.7538
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	15.8598
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	223.153
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	7.33682
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	12.0606
TCA: TCA cycle I (prokaryotic)	42.2703
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	161.466
THRESYN-PWY: superpathway of L-threonine biosynthesis	118.107
TRNA-CHARGING-PWY: tRNA charging	86.3091
TRPSYN-PWY: L-tryptophan biosynthesis	147.015
UDPNAGSYN-PWY: UDP-N-acetyl-D-glucosamine biosynthesis I	11.4552
VALSYN-PWY: L-valine biosynthesis	388.088
