# Constructed from biom file
#OTU ID	DNA.profile
k__Bacteria;p__Firmicutes;g__Anaerotignum;s__Anaerotignum faecicola;x__unknown;y__unknown;z__unknown	0.000728
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus colihominis;x__unknown;y__unknown;z__Anaerotruncus colihominis DSM 17241	0.000263
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus massiliensis;x__unknown;y__unknown;z__unknown	0.000558
k__Bacteria;p__Firmicutes;g__Bittarella;s__Bittarella massiliensis;x__unknown;y__unknown;z__unknown	0.000215
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia hansenii;x__unknown;y__unknown;z__unknown	0.000255
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia massiliensis;x__unknown;y__unknown;z__unknown	0.004885
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum A2-162	0.000621
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum ATCC 29174	0.010053
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__unknown	0.008188
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae AGR2146	0.002458
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae DSM 19850	0.013426
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus AGR2154	0.000577
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus ATCC 29149	0.001948
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques ATCC 27756	0.000474
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques L2-14	0.002436
k__Bacteria;p__Firmicutes;g__Blautia;s__uncultured Blautia sp.;x__unknown;y__unknown;z__unknown	0.006571
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__AF19-10LB	0.000881
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__KGMB01111	0.000912
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__Marseille-P3087	0.000808
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__SG-772	0.007213
k__Bacteria;p__Firmicutes;g__Butyricicoccus;s__unknown;x__unknown;y__unknown;z__OM04-18BH	0.000204
k__Bacteria;p__Firmicutes;g__Candidatus Cibiobacter;s__Candidatus Cibiobacter qucibialis;x__unknown;y__unknown;z__unknown	0.003788
k__Bacteria;p__Firmicutes;g__Candidatus Stoquefichus;s__unknown;x__unknown;y__unknown;z__SB1	0.000106
k__Bacteria;p__Firmicutes;g__Catabacter;s__unknown;x__unknown;y__unknown;z__UBA1685	0.000227
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium disporicum;x__unknown;y__unknown;z__unknown	0.000236
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium phoceensis;x__unknown;y__unknown;z__unknown	0.000959
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium sporogenes;x__unknown;y__unknown;z__unknown	0.001969
k__Bacteria;p__Firmicutes;g__Clostridium;s__uncultured Clostridium sp.;x__unknown;y__unknown;z__unknown	0.009555
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__26_22	0.001456
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__29_15	0.000157
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF27-2AA	0.001389
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF37-5	0.003934
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM22-11AC	0.001928
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM33-3	0.000619
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM34-11AC	0.001703
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM49-4BH	0.007958
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AT4	0.000153
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:138	0.004403
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:167	0.003464
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:169	0.000395
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:217	0.004982
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:245	0.000129
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:253	0.000355
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:273	0.000319
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:354_28_25	0.000693
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:433	0.000198
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:58	0.000963
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__Marseille-P3244	0.000093
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__OF03-18AA	0.001440
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__SN20	0.000327
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus catus;x__unknown;y__unknown;z__Coprococcus catus GD/7	0.001277
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus comes;x__unknown;y__unknown;z__Coprococcus comes ATCC 27758	0.003897
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus eutactus;x__unknown;y__unknown;z__Coprococcus eutactus ATCC 27759	0.001085
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus phoceensis;x__unknown;y__unknown;z__unknown	0.001933
k__Bacteria;p__Firmicutes;g__Dialister;s__Dialister invisus;x__unknown;y__unknown;z__Dialister invisus DSM 15470	0.000376
k__Bacteria;p__Firmicutes;g__Dialister;s__uncultured Dialister sp.;x__unknown;y__unknown;z__unknown	0.001052
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea formicigenerans;x__unknown;y__unknown;z__Dorea formicigenerans ATCC 27755	0.003275
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__Dorea longicatena DSM 13814	0.006033
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__unknown	0.001521
k__Bacteria;p__Firmicutes;g__Dorea;s__uncultured Dorea sp.;x__unknown;y__unknown;z__unknown	0.000345
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AF36-15AT	0.000837
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AM10-31	0.000221
k__Bacteria;p__Firmicutes;g__Dysosmobacter;s__Dysosmobacter welbionis;x__unknown;y__unknown;z__unknown	0.002243
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella massiliensis;x__unknown;y__unknown;z__unknown	0.001056
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella tayi;x__unknown;y__unknown;z__unknown	0.000349
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] innocuum;x__unknown;y__unknown;z__[Clostridium] innocuum 2959	0.000139
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] spiroforme;x__unknown;y__unknown;z__[Clostridium] spiroforme DSM 1552	0.000135
k__Bacteria;p__Firmicutes;g__Eubacterium;s__Eubacterium ramulus;x__unknown;y__unknown;z__Eubacterium ramulus ATCC 29099	0.002771
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__[Eubacterium] eligens ATCC 27750	0.002541
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__unknown	0.009292
k__Bacteria;p__Firmicutes;g__Eubacterium;s__uncultured Eubacterium sp.;x__unknown;y__unknown;z__unknown	0.006514
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF19-12LB	0.000537
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF22-9	0.000985
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AM49-13BH	0.002454
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__CAG:38	0.000987
k__Bacteria;p__Firmicutes;g__Evtepia;s__Evtepia gabavorous;x__unknown;y__unknown;z__unknown	0.000691
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii A2-165	0.016105
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii M21/2	0.001910
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__unknown	0.044733
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__uncultured Faecalibacterium sp.;x__unknown;y__unknown;z__unknown	0.018135
k__Bacteria;p__Firmicutes;g__Faecalicatena;s__Faecalicatena contorta;x__unknown;y__unknown;z__unknown	0.000221
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__uncultured Flavonifractor sp.;x__unknown;y__unknown;z__unknown	0.000536
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__unknown;x__unknown;y__unknown;z__An100	0.000186
k__Bacteria;p__Firmicutes;g__Frisingicoccus;s__Frisingicoccus caecimuris;x__unknown;y__unknown;z__unknown	0.000297
k__Bacteria;p__Firmicutes;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans;x__unknown;y__unknown;z__unknown	0.026716
k__Bacteria;p__Firmicutes;g__Gemmiger;s__Gemmiger formicilis;x__unknown;y__unknown;z__unknown	0.007234
k__Bacteria;p__Firmicutes;g__Holdemania;s__Holdemania filiformis;x__unknown;y__unknown;z__Holdemania filiformis DSM 12042	0.000490
k__Bacteria;p__Firmicutes;g__Hungatella;s__Hungatella hathewayi;x__unknown;y__unknown;z__Hungatella hathewayi DSM 13479	0.000119
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas butyriciproducens;x__unknown;y__unknown;z__unknown	0.000189
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas massiliensis;x__unknown;y__unknown;z__unknown	0.000581
k__Bacteria;p__Firmicutes;g__Lachnobacterium;s__uncultured Lachnobacterium sp.;x__unknown;y__unknown;z__unknown	0.006603
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] bolteae;x__unknown;y__unknown;z__unknown	0.000468
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] citroniae;x__unknown;y__unknown;z__[Clostridium] citroniae WAL-17108	0.000149
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] clostridioforme;x__unknown;y__unknown;z__[Clostridium] clostridioforme AGR2157	0.000167
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] lavalense;x__unknown;y__unknown;z__unknown	0.000355
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] symbiosum;x__unknown;y__unknown;z__[Clostridium] symbiosum WAL-14163	0.000304
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__An138	0.000248
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__SNUG30386	0.002785
k__Bacteria;p__Firmicutes;g__Lachnotalea;s__unknown;x__unknown;y__unknown;z__AF33-28	0.000208
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus paracasei;x__unknown;y__unknown;z__Lactobacillus paracasei ATCC 334	0.000070
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus rogosae;x__unknown;y__unknown;z__unknown	0.001052
k__Bacteria;p__Firmicutes;g__Lactococcus;s__Lactococcus lactis;x__Lactococcus lactis subsp. lactis;y__unknown;z__unknown	0.000225
k__Bacteria;p__Firmicutes;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus;x__unknown;y__unknown;z__unknown	0.001641
k__Bacteria;p__Firmicutes;g__Longibaculum;s__Longibaculum muris;x__unknown;y__unknown;z__unknown	0.000104
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__Marvinbryantia formatexigens;x__unknown;y__unknown;z__Marvinbryantia formatexigens DSM 14469	0.000166
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__uncultured Marvinbryantia sp.;x__unknown;y__unknown;z__unknown	0.001188
k__Bacteria;p__Firmicutes;g__Massilioclostridium;s__Massilioclostridium coli;x__unknown;y__unknown;z__unknown	0.000125
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes;x__unknown;y__unknown;z__unknown	0.000393
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter massiliensis;x__unknown;y__unknown;z__unknown	0.000169
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas funiformis;x__unknown;y__unknown;z__unknown	0.005316
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas rupellensis;x__unknown;y__unknown;z__Megamonas rupellensis DSM 19944	0.001098
k__Bacteria;p__Firmicutes;g__Merdibacter;s__Merdibacter massiliensis;x__unknown;y__unknown;z__unknown	0.000223
k__Bacteria;p__Firmicutes;g__Monoglobus;s__Monoglobus pectinilyticus;x__unknown;y__unknown;z__unknown	0.001430
k__Bacteria;p__Firmicutes;g__Mordavella;s__unknown;x__unknown;y__unknown;z__Marseille-P3756	0.000177
k__Bacteria;p__Firmicutes;g__Negativibacillus;s__Negativibacillus massiliensis;x__unknown;y__unknown;z__unknown	0.000732
k__Bacteria;p__Firmicutes;g__Neglecta;s__Neglecta timonensis;x__unknown;y__unknown;z__unknown	0.000691
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__Oscillibacter sp.;x__unknown;y__unknown;z__unknown	0.002840
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__uncultured Oscillibacter sp.;x__unknown;y__unknown;z__unknown	0.003259
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__57_20	0.001044
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241	0.001199
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241_62_21	0.001071
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__ER4	0.003732
k__Bacteria;p__Firmicutes;g__Phascolarctobacterium;s__Phascolarctobacterium faecium;x__unknown;y__unknown;z__Phascolarctobacterium faecium DSM 14760	0.001269
