Row.names	sample	platform	sample_name	sample_nr	GS_name	path	file.names	primer	rep	source	barcode	name	filename	workflow	db	Vregion	group	GS_version	Detection_threshold_ratio	Detection_threshold	statistic	value	Detection_threshold_percent	level
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	1e-04	19.1557983110671	True_positives	13	0.01%	Species
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	0.001	191.557983110671	True_positives	10	0.1%	Species
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	0.01	1915.57983110671	True_positives	9	1%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	1e-04	27.1570982451293	True_positives	13	0.01%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	0.001	271.570982451293	True_positives	11	0.1%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	0.01	2715.70982451293	True_positives	10	1%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	1e-04	18.9473999999999	True_positives	13	0.01%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	0.001	189.473999999999	True_positives	11	0.1%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	0.01	1894.73999999999	True_positives	10	1%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	1e-04	28.8140060455155	True_positives	13	0.01%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	0.001	288.140060455155	True_positives	11	0.1%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	0.01	2881.40060455155	True_positives	10	1%	Species
PRMT_GM1_GMS_MONT_20240807_bc22_D6331	PRMT_GM1_GMS_MONT_20240807_bc22_D6331	ONT	MONT1	1	NA	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	MONT	1	GMS	bc22	GM1	PRMT_GM1_GMS_MONT_20240807_bc22	EMU	EMUdb	V1_V9	1	D6331	1e-04	45.5047991291547	False_positives	21	0.01%	Species
PRMT_GM1_GMS_MONT_20240807_bc22_D6331	PRMT_GM1_GMS_MONT_20240807_bc22_D6331	ONT	MONT1	1	NA	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	MONT	1	GMS	bc22	GM1	PRMT_GM1_GMS_MONT_20240807_bc22	EMU	EMUdb	V1_V9	1	D6331	0.001	455.047991291547	False_positives	0	0.1%	Species
PRMT_GM1_GMS_MONT_20240807_bc22_D6331	PRMT_GM1_GMS_MONT_20240807_bc22_D6331	ONT	MONT1	1	NA	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	MONT	1	GMS	bc22	GM1	PRMT_GM1_GMS_MONT_20240807_bc22	EMU	EMUdb	V1_V9	1	D6331	0.01	4550.47991291547	False_positives	0	1%	Species
PRMT_GM2_GMS_MONT_20240807_bc23_D6331	PRMT_GM2_GMS_MONT_20240807_bc23_D6331	ONT	MONT2	2	NA	emu/PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	MONT	2	GMS	bc23	GM2	PRMT_GM2_GMS_MONT_20240807_bc23	EMU	EMUdb	V1_V9	1	D6331	1e-04	45.8022000000008	False_positives	12	0.01%	Species
PRMT_GM2_GMS_MONT_20240807_bc23_D6331	PRMT_GM2_GMS_MONT_20240807_bc23_D6331	ONT	MONT2	2	NA	emu/PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	MONT	2	GMS	bc23	GM2	PRMT_GM2_GMS_MONT_20240807_bc23	EMU	EMUdb	V1_V9	1	D6331	0.001	458.022000000008	False_positives	0	0.1%	Species
PRMT_GM2_GMS_MONT_20240807_bc23_D6331	PRMT_GM2_GMS_MONT_20240807_bc23_D6331	ONT	MONT2	2	NA	emu/PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	PRMT_GM2_GMS_MONT_20240807_bc23_pass.fastq_rel-abundance.tsv	MONT	2	GMS	bc23	GM2	PRMT_GM2_GMS_MONT_20240807_bc23	EMU	EMUdb	V1_V9	1	D6331	0.01	4580.22000000008	False_positives	0	1%	Species
PRMT_GM3_GMS_MONT_20240807_bc24_D6331	PRMT_GM3_GMS_MONT_20240807_bc24_D6331	ONT	MONT3	3	NA	emu/PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	MONT	3	GMS	bc24	GM3	PRMT_GM3_GMS_MONT_20240807_bc24	EMU	EMUdb	V1_V9	1	D6331	1e-04	5.80540000000001	False_positives	7	0.01%	Species
PRMT_GM3_GMS_MONT_20240807_bc24_D6331	PRMT_GM3_GMS_MONT_20240807_bc24_D6331	ONT	MONT3	3	NA	emu/PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	MONT	3	GMS	bc24	GM3	PRMT_GM3_GMS_MONT_20240807_bc24	EMU	EMUdb	V1_V9	1	D6331	0.001	58.0540000000001	False_positives	0	0.1%	Species
PRMT_GM3_GMS_MONT_20240807_bc24_D6331	PRMT_GM3_GMS_MONT_20240807_bc24_D6331	ONT	MONT3	3	NA	emu/PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	PRMT_GM3_GMS_MONT_20240807_bc24_pass.fastq_rel-abundance.tsv	MONT	3	GMS	bc24	GM3	PRMT_GM3_GMS_MONT_20240807_bc24	EMU	EMUdb	V1_V9	1	D6331	0.01	580.540000000001	False_positives	0	1%	Species
PRMT_GO1_GMS_ONT_20240807_bc07_D6331	PRMT_GO1_GMS_ONT_20240807_bc07_D6331	ONT	ONT1	1	NA	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	ONT	1	GMS	bc07	GO1	PRMT_GO1_GMS_ONT_20240807_bc07	EMU	EMUdb	V1_V9	2	D6331	1e-04	42.4276000000006	False_positives	17	0.01%	Species
PRMT_GO1_GMS_ONT_20240807_bc07_D6331	PRMT_GO1_GMS_ONT_20240807_bc07_D6331	ONT	ONT1	1	NA	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	ONT	1	GMS	bc07	GO1	PRMT_GO1_GMS_ONT_20240807_bc07	EMU	EMUdb	V1_V9	2	D6331	0.001	424.276000000006	False_positives	0	0.1%	Species
PRMT_GO1_GMS_ONT_20240807_bc07_D6331	PRMT_GO1_GMS_ONT_20240807_bc07_D6331	ONT	ONT1	1	NA	emu/PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	PRMT_GO1_GMS_ONT_20240807_bc07_pass.fastq_rel-abundance.tsv	ONT	1	GMS	bc07	GO1	PRMT_GO1_GMS_ONT_20240807_bc07	EMU	EMUdb	V1_V9	2	D6331	0.01	4242.76000000006	False_positives	0	1%	Species
PRMT_GO2_GMS_ONT_20240807_bc08_D6331	PRMT_GO2_GMS_ONT_20240807_bc08_D6331	ONT	ONT2	2	NA	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	ONT	2	GMS	bc08	GO2	PRMT_GO2_GMS_ONT_20240807_bc08	EMU	EMUdb	V1_V9	2	D6331	1e-04	44.2627999999972	False_positives	12	0.01%	Species
PRMT_GO2_GMS_ONT_20240807_bc08_D6331	PRMT_GO2_GMS_ONT_20240807_bc08_D6331	ONT	ONT2	2	NA	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	ONT	2	GMS	bc08	GO2	PRMT_GO2_GMS_ONT_20240807_bc08	EMU	EMUdb	V1_V9	2	D6331	0.001	442.627999999972	False_positives	0	0.1%	Species
PRMT_GO2_GMS_ONT_20240807_bc08_D6331	PRMT_GO2_GMS_ONT_20240807_bc08_D6331	ONT	ONT2	2	NA	emu/PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	PRMT_GO2_GMS_ONT_20240807_bc08_pass.fastq_rel-abundance.tsv	ONT	2	GMS	bc08	GO2	PRMT_GO2_GMS_ONT_20240807_bc08	EMU	EMUdb	V1_V9	2	D6331	0.01	4426.27999999972	False_positives	0	1%	Species
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	1e-04	19.1557983110671	False_positives	32	0.01%	Species
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	0.001	191.557983110671	False_positives	0	0.1%	Species
PRMT_GO3_GMS_ONT_20240807_bc09_D6331	PRMT_GO3_GMS_ONT_20240807_bc09_D6331	ONT	ONT3	3	NA	emu/PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	PRMT_GO3_GMS_ONT_20240807_bc09_pass.fastq_rel-abundance.tsv	ONT	3	GMS	bc09	GO3	PRMT_GO3_GMS_ONT_20240807_bc09	EMU	EMUdb	V1_V9	2	D6331	0.01	1915.57983110671	False_positives	0	1%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	1e-04	27.1570982451293	False_positives	41	0.01%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	0.001	271.570982451293	False_positives	3	0.1%	Species
PRMT_GP1_GMS_PB_20240807_bc37_D6331	PRMT_GP1_GMS_PB_20240807_bc37_D6331	ONT	PB1	1	NA	emu/PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PRMT_GP1_GMS_PB_20240807_bc37_pass.fastq_rel-abundance.tsv	PB	1	GMS	bc37	GP1	PRMT_GP1_GMS_PB_20240807_bc37	EMU	EMUdb	V1_V9	3	D6331	0.01	2715.70982451293	False_positives	0	1%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	1e-04	18.9473999999999	False_positives	11	0.01%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	0.001	189.473999999999	False_positives	0	0.1%	Species
PRMT_GP2_GMS_PB_20240807_bc38_D6331	PRMT_GP2_GMS_PB_20240807_bc38_D6331	ONT	PB2	2	NA	emu/PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PRMT_GP2_GMS_PB_20240807_bc38_pass.fastq_rel-abundance.tsv	PB	2	GMS	bc38	GP2	PRMT_GP2_GMS_PB_20240807_bc38	EMU	EMUdb	V1_V9	3	D6331	0.01	1894.73999999999	False_positives	0	1%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	1e-04	28.8140060455155	False_positives	30	0.01%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	0.001	288.140060455155	False_positives	1	0.1%	Species
PRMT_GP3_GMS_PB_20240807_bc39_D6331	PRMT_GP3_GMS_PB_20240807_bc39_D6331	ONT	PB3	3	NA	emu/PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PRMT_GP3_GMS_PB_20240807_bc39_pass.fastq_rel-abundance.tsv	PB	3	GMS	bc39	GP3	PRMT_GP3_GMS_PB_20240807_bc39	EMU	EMUdb	V1_V9	3	D6331	0.01	2881.40060455155	False_positives	0	1%	Species
PRMT_GM1_GMS_MONT_20240807_bc22_D6331	PRMT_GM1_GMS_MONT_20240807_bc22_D6331	ONT	MONT1	1	NA	emu/PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	PRMT_GM1_GMS_MONT_20240807_bc22_pass.fastq_rel-abundance.tsv	MONT	1	GMS	bc22	GM1	PRMT_GM1_GMS_MONT_20240807_bc22	EMU	EMUdb	V1_V9	1	D6331	1e-04	45.5047991291547	False_negatives	2	0.01%	Species
