feature	metadata	value	coef	stderr	pval	name	qval	N	N.not.zero	heatmap_value	is.significant	sign	level
Bacteria.Tenericutes	source	Homo_sapiens	-3.11502152395077	0.243231508434072	3.21210429278445e-12	sourceHomo_sapiens	7.00822754789334e-12	27	18	-11.1543918056428	TRUE	-	phylum
Bacteria.Bacteroidetes	source	Canis_lupus	-2.10496485875847	0.204787118436447	2.8652294596602e-10	sourceCanis_lupus	5.7304589193204e-10	27	27	-9.24181059650597	TRUE	-	phylum
Bacteria.Proteobacteria	source	Canis_lupus	1.68606213004829	0.172431563474254	7.60440528693689e-10	sourceCanis_lupus	1.40389020681912e-09	27	27	8.8526668554805	TRUE	+	phylum
Bacteria.Bacteroidetes	source	Homo_sapiens	1.47107394539409	0.204787118436447	2.00877413863837e-07	sourceHomo_sapiens	3.44361280909434e-07	27	27	6.46298568542014	TRUE	+	phylum
Bacteria.Firmicutes	source	Homo_sapiens	-0.13092527260659	0.0217692705807277	3.2902245982726e-06	sourceHomo_sapiens	5.26435935723615e-06	27	27	-5.27865447244543	TRUE	-	phylum
Bacteria.Tenericutes	source	Canis_lupus	-1.09527545474012	0.243231508434072	0.000146976508349074	sourceCanis_lupus	0.000220464762523611	27	18	-3.65666081510536	TRUE	-	phylum
Bacteria.Proteobacteria	source	Homo_sapiens	0.580742440852932	0.172431563474254	0.00255055051870798	sourceHomo_sapiens	0.00360077720288186	27	27	2.44360374965132	TRUE	+	phylum
Bacteria.Cyanobacteria	source	Canis_lupus	-0.48398985382213	0.20525304866762	0.0268604923391825	sourceCanis_lupus	0.0339290429547569	27	3	-1.46942839043829	TRUE	-	phylum
Bacteria.Cyanobacteria	source	Homo_sapiens	-0.48398985382213	0.20525304866762	0.0268604923391825	sourceHomo_sapiens	0.0339290429547569	27	3	-1.46942839043829	TRUE	-	phylum
Bacteria.Fusobacteria	source	Homo_sapiens	0.718685205922764	0.335734495900523	0.0426691881930368	sourceHomo_sapiens	0.0512030258316441	27	26	1.29070437372813	FALSE	+	phylum
Bacteria.Firmicutes	source	Canis_lupus	0.0276731231497392	0.0217692705807277	0.215839860621861	sourceCanis_lupus	0.246674126424984	27	27	0.607876401139147	FALSE	+	phylum
Bacteria.Actinobacteria	source	Homo_sapiens	0.799614544602498	0.915516217752884	0.391098997454586	sourceHomo_sapiens	0.42665345176864	27	27	0.369924736430009	FALSE	+	phylum
Bacteria.Actinobacteria	source	Canis_lupus	0.575337543440419	0.915516217752884	0.535657870904962	sourceCanis_lupus	0.558947343553004	27	27	0.252629103529514	FALSE	+	phylum
Bacteria.Deferribacteres	source	Homo_sapiens	3.45670615610695e-15	0.0994374884413561	0.999999999999973	sourceHomo_sapiens	0.999999999999973	27	9	1.19094442119333e-14	FALSE	+	phylum
Bacteria.Firmicutes.Bacilli	source	Canis_lupus	5.35820234783755	0.107707240528973	9.97479021868484e-26	sourceCanis_lupus	4.58840350059503e-24	27	27	23.3383383975762	TRUE	+	class
Bacteria.Candidatus.Melainabacteria.unassigned	source	Canis_lupus	-3.88113971070311	0.129992115474045	1.72066814253835e-20	sourceCanis_lupus	3.9575367278382e-19	27	27	-18.4025750459859	TRUE	-	class
Bacteria.Candidatus.Melainabacteria.unassigned	source	Homo_sapiens	-3.30742312348637	0.129992115474045	7.13958548151841e-19	sourceHomo_sapiens	1.09473644049949e-17	27	27	-16.9606904253116	TRUE	-	class
Bacteria.Firmicutes.Clostridia	source	Canis_lupus	-0.564806208596024	0.0236672812656783	3.14023935113632e-18	sourceCanis_lupus	3.61127525380677e-17	27	27	-16.4423394080967	TRUE	-	class
Bacteria.Firmicutes.Negativicutes	source	Canis_lupus	1.64813250063961	0.0739123131721595	1.49624781188746e-17	sourceCanis_lupus	1.37654798693646e-16	27	27	15.8612086443517	TRUE	+	class
Bacteria.Fusobacteria.Fusobacteriia	source	Canis_lupus	7.00873346679841	0.335734495900523	6.75686633980323e-17	sourceCanis_lupus	5.18026419384914e-16	27	26	15.2856480906399	TRUE	+	class
Bacteria.Proteobacteria.Epsilonproteobacteria	source	Canis_lupus	1.48212851945771	0.0739311914021902	1.69737086907634e-16	sourceCanis_lupus	1.11541514253588e-15	27	9	14.952563463955	TRUE	+	class
Bacteria.Synergistetes.Synergistia	source	Canis_lupus	-1.78313171179707	0.0954928850950037	8.45571555313183e-16	sourceCanis_lupus	4.32181017160071e-15	27	9	-14.3643343127042	TRUE	-	class
Bacteria.Synergistetes.Synergistia	source	Homo_sapiens	-1.78313171179707	0.0954928850950037	8.45571555313183e-16	sourceHomo_sapiens	4.32181017160071e-15	27	9	-14.3643343127042	TRUE	-	class
Bacteria.Lentisphaerae.Lentisphaeria	source	Canis_lupus	-1.35713727182045	0.0741328317784435	1.31980626862088e-15	sourceCanis_lupus	5.51918985059644e-15	27	9	-14.2581246666979	TRUE	-	class
Bacteria.Lentisphaerae.Lentisphaeria	source	Homo_sapiens	-1.35713727182045	0.0741328317784435	1.31980626862089e-15	sourceHomo_sapiens	5.51918985059644e-15	27	9	-14.2581246666979	TRUE	-	class
Bacteria.Deferribacteres.Deferribacteres	source	Canis_lupus	1.54113574826358	0.0994374884413561	5.31600447158072e-14	sourceCanis_lupus	2.03780171410594e-13	27	9	12.6908380767865	TRUE	+	class
Bacteria.Verrucomicrobia.Verrucomicrobiae	source	Canis_lupus	-7.53301631675482	0.495210179792765	7.99758424183047e-14	sourceCanis_lupus	2.82991442403232e-13	27	16	-12.5482266972434	TRUE	-	class
Bacteria.Verrucomicrobia.Verrucomicrobiae	source	Homo_sapiens	-6.86707015236365	0.495210179792765	5.92666527786623e-13	sourceHomo_sapiens	1.94733287701319e-12	27	16	-11.7105598038507	TRUE	-	class
Bacteria.Tenericutes.Mollicutes	source	Homo_sapiens	-3.11502152395077	0.243231508434072	3.21210429278444e-12	sourceHomo_sapiens	9.85045316453894e-12	27	18	-11.0065437895702	TRUE	-	class
Bacteria.Firmicutes.Erysipelotrichia	source	Homo_sapiens	-3.25218645330101	0.288805414709678	4.60625741304916e-11	sourceHomo_sapiens	1.32429900625163e-10	27	27	-9.87801394684178	TRUE	-	class
Bacteria.Bacteroidetes.Bacteroidia	source	Canis_lupus	-2.10496485875847	0.204787118436447	2.8652294596602e-10	sourceCanis_lupus	7.75297383202172e-10	27	27	-9.11053168186665	TRUE	-	class
Bacteria.Proteobacteria.Deltaproteobacteria	source	Canis_lupus	-3.79544713599212	0.409387360296948	2.11017425716811e-09	sourceCanis_lupus	5.39266754609629e-09	27	21	-8.26819635281518	TRUE	-	class
Bacteria.Bacteroidetes.Bacteroidia	source	Homo_sapiens	1.47107394539409	0.204787118436447	2.00877413863834e-07	sourceHomo_sapiens	4.81962946333617e-07	27	27	6.31698634935746	TRUE	+	class
Bacteria.Firmicutes.Bacilli	source	Homo_sapiens	-0.771746310169094	0.107707240528973	2.09549107101573e-07	sourceHomo_sapiens	4.81962946333617e-07	27	27	-6.31698634935746	TRUE	-	class
Bacteria.Proteobacteria.Betaproteobacteria	source	Canis_lupus	2.40329085312975	0.342968490996518	3.02852146145106e-07	sourceCanis_lupus	6.63390415365471e-07	27	27	6.17823080743812	TRUE	+	class
Bacteria.Firmicutes.unassigned	source	Canis_lupus	-1.14826512119742	0.186314415362755	2.28496788933572e-06	sourceCanis_lupus	4.56993577867145e-06	27	7	-5.34008990302962	TRUE	-	class
Bacteria.Firmicutes.unassigned	source	Homo_sapiens	-1.14826512119742	0.186314415362755	2.28496788933572e-06	sourceHomo_sapiens	4.56993577867145e-06	27	7	-5.34008990302962	TRUE	-	class
Bacteria.Proteobacteria.Alphaproteobacteria	source	Homo_sapiens	1.8853904197173	0.319276090117818	4.30368763708292e-06	sourceHomo_sapiens	8.24873463774226e-06	27	27	5.08361266744934	TRUE	+	class
Bacteria.Firmicutes.Clostridia	source	Homo_sapiens	-0.133631717647974	0.0236672812656783	8.18051388472273e-06	sourceHomo_sapiens	1.50521455478898e-05	27	27	-4.82240159088766	TRUE	-	class
Bacteria.Firmicutes.Tissierellia	source	Canis_lupus	-2.01482475326001	0.434197031965425	0.000103634592518117	sourceCanis_lupus	0.000183353509839745	27	7	-3.7367107721531	TRUE	-	class
Bacteria.Firmicutes.Negativicutes	source	Homo_sapiens	0.335162016397503	0.0739123131721595	0.000135631246916689	sourceHomo_sapiens	0.000231075457709915	27	27	3.63624617804818	TRUE	+	class
Bacteria.Tenericutes.Mollicutes	source	Canis_lupus	-1.09527545474012	0.243231508434072	0.000146976508349074	sourceCanis_lupus	0.000241461406573479	27	18	-3.61715227382168	TRUE	-	class
Bacteria.Firmicutes.Tissierellia	source	Homo_sapiens	-1.90371364214889	0.434197031965425	0.000198717550753698	sourceHomo_sapiens	0.000315207149471383	27	7	-3.50140394048211	TRUE	-	class
Bacteria.Firmicutes.Erysipelotrichia	source	Canis_lupus	0.966296022095628	0.288805414709678	0.00269263289333819	sourceCanis_lupus	0.00412870376978522	27	27	2.38418627618629	TRUE	+	class
Bacteria.Proteobacteria.Gammaproteobacteria	source	Canis_lupus	0.991883164915713	0.309571543439177	0.00380319363402361	sourceCanis_lupus	0.00564344861822858	27	27	2.24845542471189	TRUE	+	class
Bacteria.Cyanobacteria.Gloeobacteria	source	Canis_lupus	-0.423187178201889	0.175728493319357	0.0240741570570531	sourceCanis_lupus	0.0335579158977104	27	3	-1.47420501870834	TRUE	-	class
Bacteria.Cyanobacteria.Gloeobacteria	source	Homo_sapiens	-0.423187178201889	0.175728493319357	0.024074157057053	sourceHomo_sapiens	0.0335579158977104	27	3	-1.47420501870834	TRUE	-	class
Bacteria.Fusobacteria.Fusobacteriia	source	Homo_sapiens	0.718685205922764	0.335734495900523	0.0426691881930369	sourceHomo_sapiens	0.0577289016729322	27	26	1.23860670513644	FALSE	+	class
Bacteria.Actinobacteria.Coriobacteriia	source	Canis_lupus	1.28335128399098	0.657609081429763	0.0627577855002644	sourceCanis_lupus	0.0824816609432047	27	27	1.08364260219586	FALSE	+	class
Bacteria.Cyanobacteria.unassigned	source	Canis_lupus	-0.231406187576832	0.125100105335459	0.0766990261455011	sourceCanis_lupus	0.0953555460187311	27	2	-1.0206540426779	FALSE	-	class
Bacteria.Cyanobacteria.unassigned	source	Homo_sapiens	-0.231406187576832	0.125100105335459	0.0766990261455011	sourceHomo_sapiens	0.0953555460187311	27	2	-1.0206540426779	FALSE	-	class
Bacteria.Proteobacteria.Betaproteobacteria	source	Homo_sapiens	0.615709323052772	0.342968490996518	0.0852205005384812	sourceHomo_sapiens	0.103161658546583	27	27	0.986481684255711	FALSE	+	class
Bacteria.Proteobacteria.Gammaproteobacteria	source	Homo_sapiens	-0.329632404013342	0.309571543439177	0.29756153838738	sourceHomo_sapiens	0.350970019636397	27	27	-0.454729980008732	FALSE	-	class
Bacteria.Proteobacteria.Alphaproteobacteria	source	Canis_lupus	-0.277523970933996	0.319276090117818	0.393332150548153	sourceCanis_lupus	0.452331973130375	27	27	-0.34454271302056	FALSE	-	class
Bacteria.Actinobacteria.Actinobacteria	source	Homo_sapiens	1.14089552119876	1.43807101639318	0.435346937171892	sourceHomo_sapiens	0.488438027070903	27	27	0.311190531655578	FALSE	+	class
Bacteria.Proteobacteria.Deltaproteobacteria	source	Homo_sapiens	-0.258562783710451	0.409387360296948	0.533628437516564	sourceHomo_sapiens	0.584450193470522	27	21	-0.233252493266157	FALSE	-	class
Bacteria.Actinobacteria.Actinobacteria	source	Canis_lupus	-0.723982650881044	1.43807101639318	0.619244485230228	sourceCanis_lupus	0.662447588850941	27	27	-0.178848476294148	FALSE	-	class
Bacteria.Actinobacteria.Coriobacteriia	source	Homo_sapiens	0.150425917223479	0.657609081429763	0.821003733728502	sourceHomo_sapiens	0.858322085261616	27	27	0.0663497126133111	FALSE	+	class
Bacteria.Deferribacteres.Deferribacteres	source	Homo_sapiens	3.46856362519597e-15	0.0994374884413561	0.999999999999972	sourceHomo_sapiens	0.999999999999972	27	9	1.19576605852609e-14	FALSE	+	class
Bacteria.Proteobacteria.Epsilonproteobacteria	source	Homo_sapiens	3.38501438432751e-15	0.0739311914021902	0.999999999999964	sourceHomo_sapiens	0.999999999999972	27	9	1.19576605852609e-14	FALSE	+	class
Bacteria.Firmicutes.Bacilli.Lactobacillales	source	Canis_lupus	5.89563432983677	0.113439595014907	3.52481347671019e-26	sourceCanis_lupus	3.10183585950497e-24	27	27	23.508381187566	TRUE	+	order
Bacteria.Firmicutes.Negativicutes.Selenomonadales	source	Homo_sapiens	-6.13816769478509	0.133026794930163	5.96052498062227e-25	sourceHomo_sapiens	2.6226309914738e-23	27	27	-22.5812628110644	TRUE	-	order
Bacteria.Candidatus.Melainabacteria.unassigned.Vampirovibrionales	source	Canis_lupus	-3.88113971070311	0.129992115474045	1.72066814253832e-20	sourceCanis_lupus	5.04729321811241e-19	27	27	-18.296941464573	TRUE	-	order
Bacteria.Firmicutes.Negativicutes.Acidaminococcales	source	Homo_sapiens	2.23603444488787	0.0784369846755568	5.07005901979399e-20	sourceHomo_sapiens	1.11541298435468e-18	27	27	17.9525643042583	TRUE	+	order
Bacteria.Firmicutes.Negativicutes.Acidaminococcales	source	Canis_lupus	2.13978532982748	0.0784369846755568	1.41385837704799e-19	sourceCanis_lupus	2.48839074360446e-18	27	27	17.6040814228289	TRUE	+	order
Bacteria.Candidatus.Melainabacteria.unassigned.Vampirovibrionales	source	Homo_sapiens	-3.30742312348637	0.129992115474045	7.13958548151841e-19	sourceHomo_sapiens	1.04713920395603e-17	27	27	-16.979995580507	TRUE	-	order
Bacteria.Firmicutes.Clostridia.Clostridiales	source	Canis_lupus	-0.564739674711816	0.0236632272251333	3.13636636630441e-18	sourceCanis_lupus	3.94286057478268e-17	27	27	-16.4041885799324	TRUE	-	order
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales	source	Canis_lupus	7.00873346679841	0.335734495900523	6.75686633980323e-17	sourceCanis_lupus	7.43255297378355e-16	27	26	15.1288619867796	TRUE	+	order
Bacteria.Proteobacteria.Epsilonproteobacteria.Campylobacterales	source	Canis_lupus	1.48212851945771	0.0739311914021902	1.69737086907634e-16	sourceCanis_lupus	1.6596515164302e-15	27	9	14.7799830929114	TRUE	+	order
Bacteria.Synergistetes.Synergistia.Synergistales	source	Canis_lupus	-1.78313171179707	0.0954928850950037	8.45571555313183e-16	sourceCanis_lupus	6.76457244250546e-15	27	9	-14.1697596479546	TRUE	-	order
Bacteria.Synergistetes.Synergistia.Synergistales	source	Homo_sapiens	-1.78313171179707	0.0954928850950037	8.45571555313183e-16	sourceHomo_sapiens	6.76457244250546e-15	27	9	-14.1697596479546	TRUE	-	order
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales	source	Canis_lupus	-1.35713727182045	0.0741328317784435	1.31980626862088e-15	sourceCanis_lupus	8.93407320297217e-15	27	9	-14.0489504933779	TRUE	-	order
Bacteria.Lentisphaerae.Lentisphaeria.Victivallales	source	Homo_sapiens	-1.35713727182045	0.0741328317784435	1.31980626862089e-15	sourceHomo_sapiens	8.93407320297217e-15	27	9	-14.0489504933779	TRUE	-	order
Bacteria.Deferribacteres.Deferribacteres.Deferribacterales	source	Canis_lupus	1.54113574826358	0.0994374884413561	5.31600447158072e-14	sourceCanis_lupus	3.3414885249936e-13	27	9	12.4760600259485	TRUE	+	order
Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales	source	Canis_lupus	-7.53301631675482	0.495210179792765	7.99758424183047e-14	sourceCanis_lupus	4.69191608854054e-13	27	16	-12.3286497635236	TRUE	-	order
Bacteria.Tenericutes.Mollicutes.Acholeplasmatales	source	Canis_lupus	-1.65891313405046	0.115846665107186	2.96867403193928e-13	sourceCanis_lupus	1.53672538123916e-12	27	9	-11.8134037356677	TRUE	-	order
Bacteria.Tenericutes.Mollicutes.Acholeplasmatales	source	Homo_sapiens	-1.65891313405046	0.115846665107186	2.96867403193925e-13	sourceHomo_sapiens	1.53672538123916e-12	27	9	-11.8134037356677	TRUE	-	order
Bacteria.Verrucomicrobia.Verrucomicrobiae.Verrucomicrobiales	source	Homo_sapiens	-6.86707015236365	0.495210179792765	5.92666527786623e-13	sourceHomo_sapiens	2.89748080251238e-12	27	16	-11.5379794328072	TRUE	-	order
Bacteria.Firmicutes.Bacilli.Lactobacillales	source	Homo_sapiens	-1.43798886755882	0.113439595014907	3.98442435881483e-12	sourceHomo_sapiens	1.84541759776687e-11	27	27	-10.7339053423047	TRUE	-	order
Bacteria.Firmicutes.Negativicutes.Selenomonadales	source	Canis_lupus	1.5955821697446	0.133026794930163	1.26191317725511e-11	sourceCanis_lupus	5.55241797992247e-11	27	27	10.2555178481114	TRUE	+	order
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales	source	Homo_sapiens	-3.25218645330101	0.288805414709678	4.60625741304916e-11	sourceHomo_sapiens	1.93024120165869e-10	27	27	-9.71438841845118	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales	source	Homo_sapiens	3.9605684996191	0.353945076386921	5.23791124211004e-11	sourceHomo_sapiens	2.09516449684401e-10	27	17	9.67878187376351	TRUE	+	order
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales	source	Canis_lupus	-2.10496485875847	0.204787118436447	2.8652294596602e-10	sourceCanis_lupus	1.09626170630477e-09	27	27	-8.96008575603738	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales	source	Homo_sapiens	-3.79643990781271	0.377936394099864	4.50091445146289e-10	sourceHomo_sapiens	1.65033529886973e-09	27	19	-8.78242781114655	TRUE	-	order
Bacteria.Tenericutes.Mollicutes.Anaeroplasmatales	source	Canis_lupus	2.01974606921065	0.208352593078127	8.98963768098526e-10	sourceCanis_lupus	3.16435246370681e-09	27	9	8.49971514827248	TRUE	+	order
Bacteria.Proteobacteria.Gammaproteobacteria.Aeromonadales	source	Canis_lupus	2.47514902867258	0.337697586169131	1.43341483113691e-07	sourceCanis_lupus	4.85155789000186e-07	27	9	6.31411878214199	TRUE	+	order
Bacteria.Bacteroidetes.Bacteroidia.Bacteroidales	source	Homo_sapiens	1.47107394539409	0.204787118436447	2.00877413863834e-07	sourceHomo_sapiens	6.54711571111755e-07	27	27	6.18394998346234	TRUE	+	order
Bacteria.Proteobacteria.Betaproteobacteria.Burkholderiales	source	Canis_lupus	2.40329085312975	0.342968490996518	3.02852146145106e-07	sourceCanis_lupus	9.51821030741762e-07	27	27	6.02144470357782	TRUE	+	order
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfovibrionales	source	Canis_lupus	-3.21785394120494	0.483718174863327	7.01089750310559e-07	sourceCanis_lupus	2.12744475956308e-06	27	21	-5.67214170782547	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales	source	Homo_sapiens	2.33117799648086	0.369140246689527	1.57800139508377e-06	sourceHomo_sapiens	4.62880409224572e-06	27	24	5.33453119974368	TRUE	+	order
Bacteria.Firmicutes.unassigned.unassigned	source	Canis_lupus	-1.14826512119742	0.186314415362755	2.28496788933572e-06	sourceCanis_lupus	6.28366169567324e-06	27	7	-5.20178720486334	TRUE	-	order
Bacteria.Firmicutes.unassigned.unassigned	source	Homo_sapiens	-1.14826512119742	0.186314415362755	2.28496788933572e-06	sourceHomo_sapiens	6.28366169567324e-06	27	7	-5.20178720486334	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Sneathiellales	source	Homo_sapiens	1.24483890375356	0.208331358211383	3.62093057086523e-06	sourceHomo_sapiens	9.65581485564061e-06	27	7	5.01521107016263	TRUE	+	order
Bacteria.Firmicutes.Negativicutes.Veillonellales	source	Homo_sapiens	-0.916323714488845	0.160893660583463	7.24185408206943e-06	sourceHomo_sapiens	1.87436223300621e-05	27	27	-4.72714647503116	TRUE	-	order
Bacteria.Firmicutes.Clostridia.Clostridiales	source	Homo_sapiens	-0.133565183763767	0.0236632272251333	8.218200216482e-06	sourceHomo_sapiens	2.06629034014405e-05	27	27	-4.68480865461544	TRUE	-	order
Bacteria.Firmicutes.Tissierellia.Tissierellales	source	Canis_lupus	-2.01482475326001	0.434197031965425	0.000103634592518117	sourceCanis_lupus	0.000253329003933175	27	7	-3.59631508448097	TRUE	-	order
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales	source	Canis_lupus	-0.974153251593136	0.211786101665741	0.000114923871535438	sourceCanis_lupus	0.000266139491976804	27	6	-3.57489067646316	TRUE	-	order
Bacteria.Firmicutes.Clostridia.Thermoanaerobacterales	source	Homo_sapiens	-0.974153251593137	0.211786101665741	0.000114923871535437	sourceHomo_sapiens	0.000266139491976804	27	6	-3.57489067646316	TRUE	-	order
Bacteria.Firmicutes.Tissierellia.Tissierellales	source	Homo_sapiens	-1.90371364214889	0.434197031965425	0.000198717550753699	sourceHomo_sapiens	0.000448388319649371	27	7	-3.34834570914106	TRUE	-	order
Bacteria.Actinobacteria.Actinobacteria.Propionibacteriales	source	Canis_lupus	1.12628778347586	0.258887954026111	0.000216640568008581	sourceCanis_lupus	0.000476609249618877	27	6	3.3218375334972	TRUE	+	order
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales	source	Canis_lupus	-0.809991593836675	0.218013626246324	0.00107818216081917	sourceCanis_lupus	0.0022162264262208	27	5	-2.6543858709135	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Caulobacterales	source	Homo_sapiens	-0.809991593836675	0.218013626246324	0.00107818216081917	sourceHomo_sapiens	0.0022162264262208	27	5	-2.6543858709135	TRUE	-	order
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales	source	Canis_lupus	-0.681544808160969	0.183983683514423	0.0011081132131104	sourceCanis_lupus	0.0022162264262208	27	5	-2.6543858709135	TRUE	-	order
Bacteria.Proteobacteria.Deltaproteobacteria.Desulfobacterales	source	Homo_sapiens	-0.681544808160968	0.183983683514423	0.0011081132131104	sourceHomo_sapiens	0.0022162264262208	27	5	-2.6543858709135	TRUE	-	order
Bacteria.Firmicutes.Erysipelotrichia.Erysipelotrichales	source	Canis_lupus	0.966296022095628	0.288805414709678	0.00269263289333819	sourceCanis_lupus	0.00515112379595132	27	27	2.28809801267961	TRUE	+	order
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales	source	Homo_sapiens	1.27371822751387	0.379844129500482	0.00264408829753444	sourceHomo_sapiens	0.00515112379595132	27	11	2.28809801267961	TRUE	+	order
Bacteria.Proteobacteria.Alphaproteobacteria.Kiloniellales	source	Canis_lupus	-1.22437700079485	0.377936394099864	0.00348871496776601	sourceCanis_lupus	0.00653206206730656	27	19	-2.18494969727268	TRUE	-	order
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales	source	Canis_lupus	-0.566715231721471	0.186996936362086	0.00576973510856869	sourceCanis_lupus	0.010361973256205	27	4	-1.98455753294231	TRUE	-	order
Bacteria.Proteobacteria.Deltaproteobacteria.Bradymonadales	source	Homo_sapiens	-0.566715231721471	0.186996936362086	0.00576973510856868	sourceHomo_sapiens	0.010361973256205	27	4	-1.98455753294231	TRUE	-	order
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales	source	Canis_lupus	-0.609050340374602	0.208322744046494	0.00743567556300297	sourceCanis_lupus	0.0128301852851816	27	4	-1.89176707178166	TRUE	-	order
Bacteria.Tenericutes.Mollicutes.Mycoplasmatales	source	Homo_sapiens	-0.609050340374602	0.208322744046494	0.00743567556300297	sourceHomo_sapiens	0.0128301852851816	27	4	-1.89176707178166	TRUE	-	order
Bacteria.Actinobacteria.Coriobacteriia.Coriobacteriales	source	Canis_lupus	2.04863086226557	0.803535918622964	0.0175951578015571	sourceCanis_lupus	0.0297764208949428	27	27	1.52612750534109	TRUE	+	order
Bacteria.Proteobacteria.Gammaproteobacteria.Pseudomonadales	source	Canis_lupus	0.954555988740038	0.379844129500482	0.0190921241854382	sourceCanis_lupus	0.0317001307229917	27	11	1.49893894686247	TRUE	+	order
Bacteria.Proteobacteria.Alphaproteobacteria.Rhizobiales	source	Canis_lupus	-0.879508559899088	0.353945076386921	0.0203264396347326	sourceCanis_lupus	0.0331245682936384	27	17	-1.47984977309777	TRUE	-	order
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales	source	Canis_lupus	-0.389613687062829	0.160592903713636	0.0231459066684029	sourceCanis_lupus	0.0363721390503474	27	3	-1.43923115727784	TRUE	-	order
Bacteria.Proteobacteria.Gammaproteobacteria.Pasteurellales	source	Homo_sapiens	-0.389613687062829	0.160592903713636	0.0231459066684029	sourceHomo_sapiens	0.0363721390503474	27	3	-1.43923115727784	TRUE	-	order
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales	source	Canis_lupus	-0.423187178201889	0.175728493319357	0.0240741570570531	sourceCanis_lupus	0.0365263072589771	27	3	-1.43739423192479	TRUE	-	order
Bacteria.Cyanobacteria.Gloeobacteria.Gloeobacterales	source	Homo_sapiens	-0.423187178201889	0.175728493319357	0.024074157057053	sourceHomo_sapiens	0.0365263072589771	27	3	-1.43739423192479	TRUE	-	order
Bacteria.Proteobacteria.Alphaproteobacteria.Rhodospirillales	source	Canis_lupus	0.848264271990732	0.369140246689527	0.0305843539779338	sourceCanis_lupus	0.0456173415264098	27	24	1.34087002800397	TRUE	+	order
Bacteria.Firmicutes.Negativicutes.Veillonellales	source	Canis_lupus	-0.361907726829438	0.160893660583463	0.0339347493513539	sourceCanis_lupus	0.0497709657153191	27	27	-1.30302393247749	TRUE	-	order
Bacteria.Fusobacteria.Fusobacteriia.Fusobacteriales	source	Homo_sapiens	0.718685205922764	0.335734495900523	0.0426691881930369	sourceHomo_sapiens	0.0615555501801187	27	26	1.21073278263635	FALSE	+	order
