# Constructed from biom file
#OTU ID	DNA.profile
k__Bacteria;p__Firmicutes;g__Agathobaculum;s__Agathobaculum butyriciproducens;x__unknown;y__unknown;z__unknown	14447
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum hallii;x__unknown;y__unknown;z__Anaerobutyricum hallii DSM 3353	9173
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum hallii;x__unknown;y__unknown;z__unknown	8001
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum soehngenii;x__unknown;y__unknown;z__unknown	3472
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An172	813
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An200	1055
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An250	2817
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__Marseille-P4683	1128
k__Bacteria;p__Firmicutes;g__Anaerostipes;s__Anaerostipes hadrus;x__unknown;y__unknown;z__Anaerostipes hadrus DSM 3319	8671
k__Bacteria;p__Firmicutes;g__Anaerostipes;s__Anaerostipes hadrus;x__unknown;y__unknown;z__unknown	26052
k__Bacteria;p__Firmicutes;g__Anaerotignum;s__Anaerotignum faecicola;x__unknown;y__unknown;z__unknown	2452
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus colihominis;x__unknown;y__unknown;z__Anaerotruncus colihominis DSM 17241	886
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus massiliensis;x__unknown;y__unknown;z__unknown	1879
k__Bacteria;p__Firmicutes;g__Bittarella;s__Bittarella massiliensis;x__unknown;y__unknown;z__unknown	725
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia hansenii;x__unknown;y__unknown;z__unknown	858
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia massiliensis;x__unknown;y__unknown;z__unknown	16463
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum A2-162	2093
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum ATCC 29174	33883
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__unknown	27595
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae AGR2146	8285
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae DSM 19850	45251
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus AGR2154	1945
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus ATCC 29149	6566
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques ATCC 27756	1599
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques L2-14	8211
k__Bacteria;p__Firmicutes;g__Blautia;s__uncultured Blautia sp.;x__unknown;y__unknown;z__unknown	22148
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__AF19-10LB	2969
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__KGMB01111	3074
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__Marseille-P3087	2722
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__SG-772	24311
k__Bacteria;p__Firmicutes;g__Butyricicoccus;s__unknown;x__unknown;y__unknown;z__OM04-18BH	686
k__Bacteria;p__Firmicutes;g__Candidatus Cibiobacter;s__Candidatus Cibiobacter qucibialis;x__unknown;y__unknown;z__unknown	12766
k__Bacteria;p__Firmicutes;g__Candidatus Stoquefichus;s__unknown;x__unknown;y__unknown;z__SB1	357
k__Bacteria;p__Firmicutes;g__Catabacter;s__unknown;x__unknown;y__unknown;z__UBA1685	765
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium disporicum;x__unknown;y__unknown;z__unknown	795
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium phoceensis;x__unknown;y__unknown;z__unknown	3232
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium sporogenes;x__unknown;y__unknown;z__unknown	6636
k__Bacteria;p__Firmicutes;g__Clostridium;s__uncultured Clostridium sp.;x__unknown;y__unknown;z__unknown	32203
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__26_22	4907
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__29_15	529
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF27-2AA	4683
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF37-5	13260
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM22-11AC	6497
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM33-3	2086
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM34-11AC	5741
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM49-4BH	26821
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AT4	517
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:138	14841
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:167	11674
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:169	1332
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:217	16790
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:245	434
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:253	1196
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:273	1074
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:354_28_25	2335
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:433	666
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:58	3247
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__Marseille-P3244	312
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__OF03-18AA	4855
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__SN20	1103
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus catus;x__unknown;y__unknown;z__Coprococcus catus GD/7	4305
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus comes;x__unknown;y__unknown;z__Coprococcus comes ATCC 27758	13133
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus eutactus;x__unknown;y__unknown;z__Coprococcus eutactus ATCC 27759	3657
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus phoceensis;x__unknown;y__unknown;z__unknown	6515
k__Bacteria;p__Firmicutes;g__Dialister;s__Dialister invisus;x__unknown;y__unknown;z__Dialister invisus DSM 15470	1268
k__Bacteria;p__Firmicutes;g__Dialister;s__uncultured Dialister sp.;x__unknown;y__unknown;z__unknown	3547
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea formicigenerans;x__unknown;y__unknown;z__Dorea formicigenerans ATCC 27755	11039
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__Dorea longicatena DSM 13814	20332
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__unknown	5125
k__Bacteria;p__Firmicutes;g__Dorea;s__uncultured Dorea sp.;x__unknown;y__unknown;z__unknown	1162
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AF36-15AT	2820
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AM10-31	745
k__Bacteria;p__Firmicutes;g__Dysosmobacter;s__Dysosmobacter welbionis;x__unknown;y__unknown;z__unknown	7559
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella massiliensis;x__unknown;y__unknown;z__unknown	3558
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella tayi;x__unknown;y__unknown;z__unknown	1177
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] innocuum;x__unknown;y__unknown;z__[Clostridium] innocuum 2959	468
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] spiroforme;x__unknown;y__unknown;z__[Clostridium] spiroforme DSM 1552	455
k__Bacteria;p__Firmicutes;g__Eubacterium;s__Eubacterium ramulus;x__unknown;y__unknown;z__Eubacterium ramulus ATCC 29099	9340
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__[Eubacterium] eligens ATCC 27750	8563
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__unknown	31317
k__Bacteria;p__Firmicutes;g__Eubacterium;s__uncultured Eubacterium sp.;x__unknown;y__unknown;z__unknown	21956
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF19-12LB	1811
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF22-9	3321
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AM49-13BH	8272
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__CAG:38	3326
k__Bacteria;p__Firmicutes;g__Evtepia;s__Evtepia gabavorous;x__unknown;y__unknown;z__unknown	2330
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii A2-165	54281
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii M21/2	6436
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__unknown	150766
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__uncultured Faecalibacterium sp.;x__unknown;y__unknown;z__unknown	61120
k__Bacteria;p__Firmicutes;g__Faecalicatena;s__Faecalicatena contorta;x__unknown;y__unknown;z__unknown	744
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__uncultured Flavonifractor sp.;x__unknown;y__unknown;z__unknown	1807
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__unknown;x__unknown;y__unknown;z__An100	627
k__Bacteria;p__Firmicutes;g__Frisingicoccus;s__Frisingicoccus caecimuris;x__unknown;y__unknown;z__unknown	1000
k__Bacteria;p__Firmicutes;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans;x__unknown;y__unknown;z__unknown	90044
k__Bacteria;p__Firmicutes;g__Gemmiger;s__Gemmiger formicilis;x__unknown;y__unknown;z__unknown	24380
k__Bacteria;p__Firmicutes;g__Holdemania;s__Holdemania filiformis;x__unknown;y__unknown;z__Holdemania filiformis DSM 12042	1653
k__Bacteria;p__Firmicutes;g__Hungatella;s__Hungatella hathewayi;x__unknown;y__unknown;z__Hungatella hathewayi DSM 13479	400
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas butyriciproducens;x__unknown;y__unknown;z__unknown	637
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas massiliensis;x__unknown;y__unknown;z__unknown	1957
k__Bacteria;p__Firmicutes;g__Lachnobacterium;s__uncultured Lachnobacterium sp.;x__unknown;y__unknown;z__unknown	22255
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] bolteae;x__unknown;y__unknown;z__unknown	1578
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] citroniae;x__unknown;y__unknown;z__[Clostridium] citroniae WAL-17108	503
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] clostridioforme;x__unknown;y__unknown;z__[Clostridium] clostridioforme AGR2157	564
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] lavalense;x__unknown;y__unknown;z__unknown	1197
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] symbiosum;x__unknown;y__unknown;z__[Clostridium] symbiosum WAL-14163	1024
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__An138	836
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__SNUG30386	9386
k__Bacteria;p__Firmicutes;g__Lachnotalea;s__unknown;x__unknown;y__unknown;z__AF33-28	700
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus paracasei;x__unknown;y__unknown;z__Lactobacillus paracasei ATCC 334	236
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus rogosae;x__unknown;y__unknown;z__unknown	3544
k__Bacteria;p__Firmicutes;g__Lactococcus;s__Lactococcus lactis;x__Lactococcus lactis subsp. lactis;y__unknown;z__unknown	757
k__Bacteria;p__Firmicutes;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus;x__unknown;y__unknown;z__unknown	5532
k__Bacteria;p__Firmicutes;g__Longibaculum;s__Longibaculum muris;x__unknown;y__unknown;z__unknown	352
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__Marvinbryantia formatexigens;x__unknown;y__unknown;z__Marvinbryantia formatexigens DSM 14469	558
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__uncultured Marvinbryantia sp.;x__unknown;y__unknown;z__unknown	4005
k__Bacteria;p__Firmicutes;g__Massilioclostridium;s__Massilioclostridium coli;x__unknown;y__unknown;z__unknown	421
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes;x__unknown;y__unknown;z__unknown	1325
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter massiliensis;x__unknown;y__unknown;z__unknown	570
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas funiformis;x__unknown;y__unknown;z__unknown	17917
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas rupellensis;x__unknown;y__unknown;z__Megamonas rupellensis DSM 19944	3700
k__Bacteria;p__Firmicutes;g__Merdibacter;s__Merdibacter massiliensis;x__unknown;y__unknown;z__unknown	752
k__Bacteria;p__Firmicutes;g__Monoglobus;s__Monoglobus pectinilyticus;x__unknown;y__unknown;z__unknown	4819
k__Bacteria;p__Firmicutes;g__Mordavella;s__unknown;x__unknown;y__unknown;z__Marseille-P3756	598
k__Bacteria;p__Firmicutes;g__Negativibacillus;s__Negativibacillus massiliensis;x__unknown;y__unknown;z__unknown	2466
k__Bacteria;p__Firmicutes;g__Neglecta;s__Neglecta timonensis;x__unknown;y__unknown;z__unknown	2328
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__Oscillibacter sp.;x__unknown;y__unknown;z__unknown	9571
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__uncultured Oscillibacter sp.;x__unknown;y__unknown;z__unknown	10984
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__57_20	3519
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241	4041
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241_62_21	3611
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__ER4	12579
k__Bacteria;p__Firmicutes;g__Phascolarctobacterium;s__Phascolarctobacterium faecium;x__unknown;y__unknown;z__Phascolarctobacterium faecium DSM 14760	4278
k__Bacteria;p__Firmicutes;g__Phascolarctobacterium;s__Phascolarctobacterium succinatutens;x__unknown;y__unknown;z__Phascolarctobacterium succinatutens YIT 12067	5353
k__Bacteria;p__Firmicutes;g__Phocea;s__Phocea massiliensis;x__unknown;y__unknown;z__unknown	350
k__Bacteria;p__Firmicutes;g__Pseudoflavonifractor;s__Pseudoflavonifractor capillosus;x__unknown;y__unknown;z__Pseudoflavonifractor capillosus ATCC 29799	1528
k__Bacteria;p__Firmicutes;g__Pseudoflavonifractor;s__unknown;x__unknown;y__unknown;z__AF19-9AC	549
k__Bacteria;p__Firmicutes;g__Pseudoflavonifractor;s__unknown;x__unknown;y__unknown;z__Marseille-P3106	677
k__Bacteria;p__Firmicutes;g__Pseudoruminoccoccus;s__Pseudoruminoccoccus massiliensis;x__unknown;y__unknown;z__unknown	20679
k__Bacteria;p__Firmicutes;g__Romboutsia;s__Romboutsia timonensis;x__unknown;y__unknown;z__unknown	2105
