  0.00	9	0	S	2734248	              Lughvirus lugh
  0.00	9	9	S1	2070184	                Faecalibacterium phage FP_Lugh
  0.00	7	0	F	2946170	            Straboviridae
  0.00	3	1	G	2560244	              Tulanevirus
  0.00	2	0	S	1921531	                Tulanevirus aes508
  0.00	2	2	S1	1198013	                  Aeromonas phage Aes508
  0.00	3	0	F1	1198136	              Tevenvirinae
  0.00	2	1	G	1985329	                Moonvirus
  0.00	1	0	S	1985341	                  Moonvirus merlin
  0.00	1	1	S1	1675602	                    Citrobacter phage Merlin
  0.00	1	1	G	1913654	                Gaprivervirus
  0.00	1	0	G	2948732	              Gualtarvirus
  0.00	1	0	S	2955964	                Gualtarvirus mp1
  0.00	1	1	S1	1852628	                  Morganella phage vB_MmoM_MP1
  0.00	6	0	C1	2732612	            Dolichocephalovirinae
  0.00	6	0	G	2733154	              Poindextervirus
  0.00	6	0	S	2748760	                Poindextervirus rogue
  0.00	6	6	S1	2927986	                  Caulobacter phage CcrRogue
  0.00	6	2	F	2946160	            Kyanoviridae
  0.00	3	0	G	3044824	              Shenzhenivirus
  0.00	3	0	S	3060701	                Shenzhenivirus sszbm1
  0.00	3	3	S1	2926475	                  Synechococcus phage S-SZBM1
  0.00	1	0	G	2733100	              Charybdisvirus
  0.00	1	0	S	2734102	                Charybdisvirus scam3
  0.00	1	1	S1	1883366	                  Synechococcus phage S-CAM3
  0.00	4	0	F	2169529	            Ackermannviridae
  0.00	3	3	G	2731621	              Taipeivirus
  0.00	1	0	G	2841280	              Tedavirus
  0.00	1	0	S	2841302	                Tedavirus A829
  0.00	1	1	S1	1978922	                  Aeromonas phage phiA8-29
  0.00	4	4	G	1921407	            Pakpunavirus
  0.00	4	4	G	1918522	            Lightbulbvirus
  0.00	3	0	G	2733140	            Wellingtonvirus
  0.00	3	3	S	2734153	              Wellingtonvirus wellington
  0.00	3	0	G	2733093	            Aurunvirus
  0.00	3	0	S	2734088	              Aurunvirus STIM5
  0.00	3	3	S1	1137745	                Cyanophage S-TIM5
  0.00	3	0	F	3044479	            Stanwilliamsviridae
  0.00	3	0	F1	3044647	              Loccivirinae
  0.00	2	0	G	3044714	                Faustvirus
  0.00	2	0	S	3059994	                  Faustvirus faust
  0.00	2	2	S1	2767565	                    Streptomyces phage Faust
  0.00	1	0	G	3044854	                Wakandavirus
  0.00	1	0	S	3060803	                  Wakandavirus wakanda
  0.00	1	1	S1	2713267	                    Streptomyces phage Wakanda
  0.00	3	0	F	2946173	            Vilmaviridae
  0.00	1	0	F1	1982877	              Mclasvirinae
  0.00	1	0	G	1983744	                Bongovirus
  0.00	1	0	S	2955514	                  Bongovirus reindeer
  0.00	1	1	S1	2762283	                    Mycobacterium phage Reindeer
  0.00	1	1	F1	2946636	              Lclasvirinae
  0.00	1	0	G	2948790	              Kumaovirus
  0.00	1	0	S	2956095	                Kumaovirus kumao
  0.00	1	1	S1	2041344	                  Mycobacterium phage Kumao
  0.00	2	0	F	2946167	            Peduoviridae
  0.00	2	1	G	140410	              Peduovirus
  0.00	1	0	S	2560458	                Peduovirus pro147
  0.00	1	1	S1	1649239	                  Escherichia phage pro147
  0.00	2	1	G	186789	            Punavirus
  0.00	1	0	S	2560732	              Punavirus SJ46
  0.00	1	1	S1	1815968	                Salmonella phage SJ46
  0.00	2	1	G	2843396	            Jouyvirus
  0.00	1	0	S	2844170	              Jouyvirus jv1H12
  0.00	1	1	S1	2847055	                Escherichia phage 1H12
  0.00	1	0	C1	1636616	            Eucampyvirinae
  0.00	1	0	G	1636617	              Firehammervirus
  0.00	1	0	S	1190451	                Firehammervirus CP21
  0.00	1	1	S1	2881391	                  Campylobacter phage CP21
  0.00	1	0	F	3044459	            Arenbergviridae
  0.00	1	0	G	3044857	              Wroclawvirus
  0.00	1	0	S	3060806	                Wroclawvirus PA5oct
  0.00	1	1	S1	2163605	                  Pseudomonas phage vB_PaeM_PA5oct
  0.00	1	0	G	2843420	            Marienburgvirus
  0.00	1	0	S	2844207	              Marienburgvirus JLK2012
  0.00	1	1	S1	1147722	                Escherichia phage JLK-2012
  0.00	1	0	C1	2946628	            Ceeclamvirinae
  0.00	1	1	G	680114	              Bixzunavirus
  0.00	1	0	G	3044751	            Ludhianavirus
  0.00	1	0	S	3060173	              Ludhianavirus LAh10
  0.00	1	1	S1	2591025	                Aeromonas phage LAh10
  0.00	1	0	G	2560109	            Busanvirus
  0.00	1	0	S	2560261	              Busanvirus ACP17
  0.00	1	1	S1	2010329	                Acidovorax phage ACP17
  0.00	1	0	G	2733106	            Heilongjiangvirus
  0.00	1	0	S	2734110	              Heilongjiangvirus Lb
  0.00	1	1	S1	2048517	                Lactobacillus phage Lb
  0.00	1	1	G	1623290	            Cecivirus
  0.00	1	0	F	2842320	            Guelinviridae
  0.00	1	1	G	2842570	              Brucesealvirus
  0.00	1	0	F	2842329	            Schitoviridae
  0.00	1	0	F1	2842413	              Erskinevirinae
  0.00	1	0	G	1982576	                Johnsonvirus
  0.00	1	0	S	1982578	                  Johnsonvirus frozen
  0.00	1	1	S1	1852641	                    Erwinia phage vB_EamP_Frozen
  0.00	1	0	G	2843387	            Glaedevirus
  0.00	1	0	S	2844173	              Glaedevirus gv2H10
  0.00	1	1	S1	2847058	                Escherichia phage 2H10
  0.00	1	0	F	2731643	            Autographiviridae
  0.00	1	0	F1	2731649	              Melnykvirinae
  0.00	1	0	G	2732912	                Ahphunavirus
  0.00	1	0	S	2733368	                  Ahphunavirus Ahp1
  0.00	1	1	S1	1747286	                    Aeromonas phage Ahp1
  0.01	30	0	D1	2732004	    Varidnaviria
  0.01	26	0	K	2732006	      Helvetiavirae
  0.01	26	0	P	2732009	        Dividoviricota
  0.01	26	0	C	2732010	          Laserviricetes
  0.01	26	0	O	2732011	            Halopanivirales
  0.01	26	0	F	2842322	              Matshushitaviridae
  0.01	26	26	G	2842743	                Hukuchivirus
  0.00	4	0	K	2732005	      Bamfordvirae
  0.00	4	0	P	2732007	        Nucleocytoviricota
  0.00	3	0	C	2732525	          Pokkesviricetes
  0.00	3	0	O	2732527	            Chitovirales
  0.00	3	0	F	10240	              Poxviridae
  0.00	3	0	F1	10284	                Entomopoxvirinae
  0.00	3	0	S	2083214	                  Diachasmimorpha entomopoxvirus
  0.00	3	3	S1	109981	                    Diachasmimorpha longicaudata entomopoxvirus
  0.00	1	0	C	2732523	          Megaviricetes
  0.00	1	0	O	2732524	            Algavirales
  0.00	1	0	F	10501	              Phycodnaviridae
  0.00	1	0	F1	455363	                unclassified Phycodnaviridae
  0.00	1	1	S	455364	                  Chrysochromulina ericina virus
  0.00	2	0	D1	2559587	    Riboviria
  0.00	2	0	K	2732396	      Orthornavirae
  0.00	1	0	P	2732405	        Duplornaviricota
  0.00	1	0	C	2732459	          Resentoviricetes
  0.00	1	0	O	2732541	            Reovirales
  0.00	1	0	F	2946187	              Spinareoviridae
  0.00	1	0	G	10979	                Aquareovirus
  0.00	1	1	S	185782	                  Aquareovirus C
  0.00	1	0	P	2732407	        Lenarviricota
  0.00	1	0	C	2842243	          Leviviricetes
  0.00	1	0	O	2842249	            Timlovirales
  0.00	1	0	F	2842332	              Steitzviridae
  0.00	1	0	G	2842802	                Kinglevirus
  0.00	1	0	S	2845070	                  Kinglevirus lutadaptatum
  0.00	1	1	S1	2786389	                    ssRNA phage SRR5466337_3
  0.00	1	0	D1	2731342	    Monodnaviria
  0.00	1	0	K	2732092	      Shotokuvirae
  0.00	1	0	P	2732415	        Cossaviricota
  0.00	1	0	C	2732422	          Quintoviricetes
  0.00	1	0	O	2732534	            Piccovirales
  0.00	1	0	F	10780	              Parvoviridae
  0.00	1	0	F1	2732887	                Hamaparvovirinae
  0.00	1	0	G	2733231	                  Chaphamaparvovirus
  0.00	1	0	S	3052108	                    Chaphamaparvovirus galliform3
  0.00	1	1	S1	2849623	                      chicken chapparvovirus HK
