# Constructed from biom file
#OTU ID	DNA.profile
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides cellulosilyticus;x__unknown;y__unknown;z__unknown	0.002867
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides dorei CAG:222;x__unknown;y__unknown;z__unknown	0.002294
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides dorei;x__unknown;y__unknown;z__Bacteroides dorei DSM 17855	0.006934
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides dorei;x__unknown;y__unknown;z__unknown	0.003175
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides eggerthii;x__unknown;y__unknown;z__Bacteroides eggerthii DSM 20697	0.000205
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides faecis;x__unknown;y__unknown;z__Bacteroides faecis MAJ27	0.005998
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides finegoldii CAG:203;x__unknown;y__unknown;z__unknown	0.001229
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides finegoldii;x__unknown;y__unknown;z__Bacteroides finegoldii DSM 17565	0.001576
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides fragilis;x__unknown;y__unknown;z__unknown	0.001035
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides massiliensis;x__unknown;y__unknown;z__Bacteroides massiliensis B84634 = Timone 84634 = DSM 17679 = JCM 13223	0.007019
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides ovatus;x__unknown;y__unknown;z__unknown	0.013779
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides salyersiae;x__unknown;y__unknown;z__Bacteroides salyersiae WAL 10018 = DSM 18765 = JCM 12988	0.004527
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides stercoris;x__unknown;y__unknown;z__Bacteroides stercoris ATCC 43183	0.006483
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides thetaiotaomicron;x__unknown;y__unknown;z__unknown	0.008322
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides timonensis;x__unknown;y__unknown;z__unknown	0.001252
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides uniformis;x__unknown;y__unknown;z__unknown	0.023876
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides vulgatus;x__unknown;y__unknown;z__Bacteroides vulgatus ATCC 8482	0.007511
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides vulgatus;x__unknown;y__unknown;z__unknown	0.064419
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides xylanisolvens;x__unknown;y__unknown;z__Bacteroides xylanisolvens XB1A	0.002164
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__Bacteroides xylanisolvens;x__unknown;y__unknown;z__unknown	0.001471
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__uncultured Bacteroides sp.;x__unknown;y__unknown;z__unknown	0.005579
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__unknown;x__unknown;y__unknown;z__43_108	0.001002
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__unknown;x__unknown;y__unknown;z__CAG:144	0.000195
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__unknown;x__unknown;y__unknown;z__HF-5092	0.000877
k__Bacteria;p__Bacteroidetes;g__Bacteroides;s__unknown;x__unknown;y__unknown;z__OF02-3LB	0.001510
k__Bacteria;p__Bacteroidetes;g__Barnesiella;s__Barnesiella intestinihominis;x__unknown;y__unknown;z__Barnesiella intestinihominis YIT 11860	0.002615
k__Bacteria;p__Bacteroidetes;g__Butyricimonas;s__Butyricimonas faecalis;x__unknown;y__unknown;z__unknown	0.001322
k__Bacteria;p__Bacteroidetes;g__Butyricimonas;s__Butyricimonas virosa;x__unknown;y__unknown;z__Butyricimonas virosa DSM 23226	0.000572
k__Bacteria;p__Bacteroidetes;g__Gabonia;s__Gabonia massiliensis;x__unknown;y__unknown;z__unknown	0.000112
k__Bacteria;p__Bacteroidetes;g__Odoribacter;s__Odoribacter laneus;x__unknown;y__unknown;z__Odoribacter laneus YIT 12061	0.000962
k__Bacteria;p__Bacteroidetes;g__Odoribacter;s__Odoribacter splanchnicus;x__unknown;y__unknown;z__unknown	0.003429
k__Bacteria;p__Bacteroidetes;g__Odoribacter;s__uncultured Odoribacter sp.;x__unknown;y__unknown;z__unknown	0.000089
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides distasonis;x__unknown;y__unknown;z__Parabacteroides distasonis ATCC 8503	0.010821
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides distasonis;x__unknown;y__unknown;z__unknown	0.001221
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides goldsteinii;x__unknown;y__unknown;z__Parabacteroides goldsteinii CL02T12C30	0.000869
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides johnsonii;x__unknown;y__unknown;z__Parabacteroides johnsonii CL02T12C29	0.000777
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides johnsonii;x__unknown;y__unknown;z__Parabacteroides johnsonii DSM 18315	0.001565
k__Bacteria;p__Bacteroidetes;g__Parabacteroides;s__Parabacteroides merdae;x__unknown;y__unknown;z__Parabacteroides merdae ATCC 43184	0.002247
k__Bacteria;p__Bacteroidetes;g__Tidjanibacter;s__Tidjanibacter massiliensis;x__unknown;y__unknown;z__unknown	0.000250
k__Bacteria;p__Candidatus Melainabacteria;g__unknown;s__Candidatus Gastranaerophilales bacterium;x__unknown;y__unknown;z__unknown	0.003704
k__Bacteria;p__Firmicutes;g__Agathobaculum;s__Agathobaculum butyriciproducens;x__unknown;y__unknown;z__unknown	0.004293
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum hallii;x__unknown;y__unknown;z__Anaerobutyricum hallii DSM 3353	0.002726
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum hallii;x__unknown;y__unknown;z__unknown	0.002377
k__Bacteria;p__Firmicutes;g__Anaerobutyricum;s__Anaerobutyricum soehngenii;x__unknown;y__unknown;z__unknown	0.001032
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An172	0.000242
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An200	0.000313
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__An250	0.000837
k__Bacteria;p__Firmicutes;g__Anaeromassilibacillus;s__unknown;x__unknown;y__unknown;z__Marseille-P4683	0.000335
k__Bacteria;p__Firmicutes;g__Anaerostipes;s__Anaerostipes hadrus;x__unknown;y__unknown;z__Anaerostipes hadrus DSM 3319	0.002577
k__Bacteria;p__Firmicutes;g__Anaerostipes;s__Anaerostipes hadrus;x__unknown;y__unknown;z__unknown	0.007741
k__Bacteria;p__Firmicutes;g__Anaerotignum;s__Anaerotignum faecicola;x__unknown;y__unknown;z__unknown	0.000729
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus colihominis;x__unknown;y__unknown;z__Anaerotruncus colihominis DSM 17241	0.000263
k__Bacteria;p__Firmicutes;g__Anaerotruncus;s__Anaerotruncus massiliensis;x__unknown;y__unknown;z__unknown	0.000558
k__Bacteria;p__Firmicutes;g__Bittarella;s__Bittarella massiliensis;x__unknown;y__unknown;z__unknown	0.000215
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia hansenii;x__unknown;y__unknown;z__unknown	0.000255
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia massiliensis;x__unknown;y__unknown;z__unknown	0.004892
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum A2-162	0.000622
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__Blautia obeum ATCC 29174	0.010068
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia obeum;x__unknown;y__unknown;z__unknown	0.008200
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae AGR2146	0.002462
k__Bacteria;p__Firmicutes;g__Blautia;s__Blautia wexlerae;x__unknown;y__unknown;z__Blautia wexlerae DSM 19850	0.013446
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus AGR2154	0.000578
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] gnavus;x__unknown;y__unknown;z__[Ruminococcus] gnavus ATCC 29149	0.001951
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques ATCC 27756	0.000475
k__Bacteria;p__Firmicutes;g__Blautia;s__[Ruminococcus] torques;x__unknown;y__unknown;z__[Ruminococcus] torques L2-14	0.002440
k__Bacteria;p__Firmicutes;g__Blautia;s__uncultured Blautia sp.;x__unknown;y__unknown;z__unknown	0.006581
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__AF19-10LB	0.000882
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__KGMB01111	0.000913
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__Marseille-P3087	0.000809
k__Bacteria;p__Firmicutes;g__Blautia;s__unknown;x__unknown;y__unknown;z__SG-772	0.007224
k__Bacteria;p__Firmicutes;g__Butyricicoccus;s__unknown;x__unknown;y__unknown;z__OM04-18BH	0.000204
k__Bacteria;p__Firmicutes;g__Candidatus Cibiobacter;s__Candidatus Cibiobacter qucibialis;x__unknown;y__unknown;z__unknown	0.003793
k__Bacteria;p__Firmicutes;g__Candidatus Stoquefichus;s__unknown;x__unknown;y__unknown;z__SB1	0.000106
k__Bacteria;p__Firmicutes;g__Catabacter;s__unknown;x__unknown;y__unknown;z__UBA1685	0.000227
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium disporicum;x__unknown;y__unknown;z__unknown	0.000236
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium phoceensis;x__unknown;y__unknown;z__unknown	0.000960
k__Bacteria;p__Firmicutes;g__Clostridium;s__Clostridium sporogenes;x__unknown;y__unknown;z__unknown	0.001972
k__Bacteria;p__Firmicutes;g__Clostridium;s__uncultured Clostridium sp.;x__unknown;y__unknown;z__unknown	0.009569
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__26_22	0.001458
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__29_15	0.000157
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF27-2AA	0.001392
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AF37-5	0.003940
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM22-11AC	0.001931
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM33-3	0.000620
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM34-11AC	0.001706
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AM49-4BH	0.007970
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__AT4	0.000154
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:138	0.004410
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:167	0.003469
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:169	0.000396
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:217	0.004989
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:245	0.000129
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:253	0.000355
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:273	0.000319
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:354_28_25	0.000694
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:433	0.000198
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__CAG:58	0.000965
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__Marseille-P3244	0.000093
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__OF03-18AA	0.001443
k__Bacteria;p__Firmicutes;g__Clostridium;s__unknown;x__unknown;y__unknown;z__SN20	0.000328
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus catus;x__unknown;y__unknown;z__Coprococcus catus GD/7	0.001279
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus comes;x__unknown;y__unknown;z__Coprococcus comes ATCC 27758	0.003902
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus eutactus;x__unknown;y__unknown;z__Coprococcus eutactus ATCC 27759	0.001087
k__Bacteria;p__Firmicutes;g__Coprococcus;s__Coprococcus phoceensis;x__unknown;y__unknown;z__unknown	0.001936
k__Bacteria;p__Firmicutes;g__Dialister;s__Dialister invisus;x__unknown;y__unknown;z__Dialister invisus DSM 15470	0.000377
k__Bacteria;p__Firmicutes;g__Dialister;s__uncultured Dialister sp.;x__unknown;y__unknown;z__unknown	0.001054
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea formicigenerans;x__unknown;y__unknown;z__Dorea formicigenerans ATCC 27755	0.003280
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__Dorea longicatena DSM 13814	0.006042
k__Bacteria;p__Firmicutes;g__Dorea;s__Dorea longicatena;x__unknown;y__unknown;z__unknown	0.001523
k__Bacteria;p__Firmicutes;g__Dorea;s__uncultured Dorea sp.;x__unknown;y__unknown;z__unknown	0.000345
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AF36-15AT	0.000838
k__Bacteria;p__Firmicutes;g__Dorea;s__unknown;x__unknown;y__unknown;z__AM10-31	0.000221
k__Bacteria;p__Firmicutes;g__Dysosmobacter;s__Dysosmobacter welbionis;x__unknown;y__unknown;z__unknown	0.002246
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella massiliensis;x__unknown;y__unknown;z__unknown	0.001057
k__Bacteria;p__Firmicutes;g__Eisenbergiella;s__Eisenbergiella tayi;x__unknown;y__unknown;z__unknown	0.000350
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] innocuum;x__unknown;y__unknown;z__[Clostridium] innocuum 2959	0.000139
k__Bacteria;p__Firmicutes;g__Erysipelatoclostridium;s__[Clostridium] spiroforme;x__unknown;y__unknown;z__[Clostridium] spiroforme DSM 1552	0.000135
k__Bacteria;p__Firmicutes;g__Eubacterium;s__Eubacterium ramulus;x__unknown;y__unknown;z__Eubacterium ramulus ATCC 29099	0.002775
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__[Eubacterium] eligens ATCC 27750	0.002544
k__Bacteria;p__Firmicutes;g__Eubacterium;s__[Eubacterium] eligens;x__unknown;y__unknown;z__unknown	0.009306
k__Bacteria;p__Firmicutes;g__Eubacterium;s__uncultured Eubacterium sp.;x__unknown;y__unknown;z__unknown	0.006524
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF19-12LB	0.000538
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AF22-9	0.000987
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__AM49-13BH	0.002458
k__Bacteria;p__Firmicutes;g__Eubacterium;s__unknown;x__unknown;y__unknown;z__CAG:38	0.000988
k__Bacteria;p__Firmicutes;g__Evtepia;s__Evtepia gabavorous;x__unknown;y__unknown;z__unknown	0.000692
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii A2-165	0.016129
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__Faecalibacterium prausnitzii M21/2	0.001912
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__Faecalibacterium prausnitzii;x__unknown;y__unknown;z__unknown	0.044799
k__Bacteria;p__Firmicutes;g__Faecalibacterium;s__uncultured Faecalibacterium sp.;x__unknown;y__unknown;z__unknown	0.018161
k__Bacteria;p__Firmicutes;g__Faecalicatena;s__Faecalicatena contorta;x__unknown;y__unknown;z__unknown	0.000221
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__uncultured Flavonifractor sp.;x__unknown;y__unknown;z__unknown	0.000537
k__Bacteria;p__Firmicutes;g__Flavonifractor;s__unknown;x__unknown;y__unknown;z__An100	0.000186
k__Bacteria;p__Firmicutes;g__Frisingicoccus;s__Frisingicoccus caecimuris;x__unknown;y__unknown;z__unknown	0.000297
k__Bacteria;p__Firmicutes;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans;x__unknown;y__unknown;z__unknown	0.026756
k__Bacteria;p__Firmicutes;g__Gemmiger;s__Gemmiger formicilis;x__unknown;y__unknown;z__unknown	0.007244
k__Bacteria;p__Firmicutes;g__Holdemania;s__Holdemania filiformis;x__unknown;y__unknown;z__Holdemania filiformis DSM 12042	0.000491
k__Bacteria;p__Firmicutes;g__Hungatella;s__Hungatella hathewayi;x__unknown;y__unknown;z__Hungatella hathewayi DSM 13479	0.000119
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas butyriciproducens;x__unknown;y__unknown;z__unknown	0.000189
k__Bacteria;p__Firmicutes;g__Intestinimonas;s__Intestinimonas massiliensis;x__unknown;y__unknown;z__unknown	0.000582
k__Bacteria;p__Firmicutes;g__Lachnobacterium;s__uncultured Lachnobacterium sp.;x__unknown;y__unknown;z__unknown	0.006613
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] bolteae;x__unknown;y__unknown;z__unknown	0.000469
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] citroniae;x__unknown;y__unknown;z__[Clostridium] citroniae WAL-17108	0.000149
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] clostridioforme;x__unknown;y__unknown;z__[Clostridium] clostridioforme AGR2157	0.000168
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] lavalense;x__unknown;y__unknown;z__unknown	0.000356
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__[Clostridium] symbiosum;x__unknown;y__unknown;z__[Clostridium] symbiosum WAL-14163	0.000304
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__An138	0.000248
k__Bacteria;p__Firmicutes;g__Lachnoclostridium;s__unknown;x__unknown;y__unknown;z__SNUG30386	0.002789
k__Bacteria;p__Firmicutes;g__Lachnotalea;s__unknown;x__unknown;y__unknown;z__AF33-28	0.000208
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus paracasei;x__unknown;y__unknown;z__Lactobacillus paracasei ATCC 334	0.000070
k__Bacteria;p__Firmicutes;g__Lactobacillus;s__Lactobacillus rogosae;x__unknown;y__unknown;z__unknown	0.001053
k__Bacteria;p__Firmicutes;g__Lactococcus;s__Lactococcus lactis;x__Lactococcus lactis subsp. lactis;y__unknown;z__unknown	0.000225
k__Bacteria;p__Firmicutes;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus;x__unknown;y__unknown;z__unknown	0.001644
k__Bacteria;p__Firmicutes;g__Longibaculum;s__Longibaculum muris;x__unknown;y__unknown;z__unknown	0.000105
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__Marvinbryantia formatexigens;x__unknown;y__unknown;z__Marvinbryantia formatexigens DSM 14469	0.000166
k__Bacteria;p__Firmicutes;g__Marvinbryantia;s__uncultured Marvinbryantia sp.;x__unknown;y__unknown;z__unknown	0.001190
k__Bacteria;p__Firmicutes;g__Massilioclostridium;s__Massilioclostridium coli;x__unknown;y__unknown;z__unknown	0.000125
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter butyricigenes;x__unknown;y__unknown;z__unknown	0.000394
k__Bacteria;p__Firmicutes;g__Mediterraneibacter;s__Mediterraneibacter massiliensis;x__unknown;y__unknown;z__unknown	0.000169
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas funiformis;x__unknown;y__unknown;z__unknown	0.005324
k__Bacteria;p__Firmicutes;g__Megamonas;s__Megamonas rupellensis;x__unknown;y__unknown;z__Megamonas rupellensis DSM 19944	0.001099
k__Bacteria;p__Firmicutes;g__Merdibacter;s__Merdibacter massiliensis;x__unknown;y__unknown;z__unknown	0.000223
k__Bacteria;p__Firmicutes;g__Monoglobus;s__Monoglobus pectinilyticus;x__unknown;y__unknown;z__unknown	0.001432
k__Bacteria;p__Firmicutes;g__Mordavella;s__unknown;x__unknown;y__unknown;z__Marseille-P3756	0.000178
k__Bacteria;p__Firmicutes;g__Negativibacillus;s__Negativibacillus massiliensis;x__unknown;y__unknown;z__unknown	0.000733
k__Bacteria;p__Firmicutes;g__Neglecta;s__Neglecta timonensis;x__unknown;y__unknown;z__unknown	0.000692
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__Oscillibacter sp.;x__unknown;y__unknown;z__unknown	0.002844
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__uncultured Oscillibacter sp.;x__unknown;y__unknown;z__unknown	0.003264
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__57_20	0.001046
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241	0.001201
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__CAG:241_62_21	0.001073
k__Bacteria;p__Firmicutes;g__Oscillibacter;s__unknown;x__unknown;y__unknown;z__ER4	0.003738
k__Bacteria;p__Firmicutes;g__Phascolarctobacterium;s__Phascolarctobacterium faecium;x__unknown;y__unknown;z__Phascolarctobacterium faecium DSM 14760	0.001271
